geometry,arm,snr0,information_factor,oldest_legacy,oldest_common,longest_run_legacy,longest_run_common,anchor_span_legacy,anchor_span_common,n_detectable_legacy,n_detectable_common,n_mask_bits_flipped,smallest_threshold_margin_relative,j_old_legacy,j_old_common,endpoint_moved,selfcheck_mask_reproduced
a050_i020,RESOLVED_PHYSICAL,3000.0,1.0,96.0,96.0,100.0,100.0,80.0,80.0,25,25,0,0.19464609377604258,472.92293063766584,472.92293063766584,False,True
a050_i020,RESOLVED_PHYSICAL,10000.0,1.0,96.0,96.0,100.0,100.0,80.0,80.0,25,25,0,0.47370486694111613,658.7312034974603,658.7312034974603,False,True
a050_i020,RESOLVED_PHYSICAL,30000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.9902323419127241,835.058447626069,835.058447626069,False,True
a050_i020,RESOLVED_PHYSICAL,100000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.8914704656969352,1032.1471937939225,1032.1471937939225,False,True
a050_i020,RESOLVED_PHYSICAL,1000000.0,1.0,104.0,104.0,108.0,108.0,88.0,88.0,27,27,0,0.9992160192678955,1419.1734551303357,1419.1734551303357,False,True
a050_i020,UNRESOLVED_IMAGE,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9336177525686239,0.0070015977753501565,0.0070015977753501565,False,True
a050_i020,UNRESOLVED_IMAGE,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.4025597731176148,0.06223851398979377,0.06223851398979377,False,True
a050_i020,UNRESOLVED_IMAGE,10.0,1.0,16.0,16.0,20.0,20.0,0.0,0.0,5,5,0,0.6682238914226084,0.6106690519384405,0.6106690519384405,False,True
a050_i020,UNRESOLVED_IMAGE,30.0,1.0,20.0,20.0,24.0,24.0,4.0,4.0,6,6,0,0.9501159170763991,3.09985134559808,3.09985134559808,False,True
a050_i020,UNRESOLVED_IMAGE,100.0,1.0,20.0,20.0,24.0,24.0,4.0,4.0,6,6,0,0.4457324119599899,10.349648495478855,10.349648495478855,False,True
a050_i020,UNRESOLVED_IMAGE,300.0,1.0,24.0,24.0,28.0,28.0,8.0,8.0,7,7,0,0.4730319254629004,30.50466976650076,30.50466976650076,False,True
a050_i020,UNRESOLVED_IMAGE,1000.0,1.0,68.0,68.0,72.0,72.0,52.0,52.0,18,18,0,0.03777311633211866,98.06239620712464,98.06239620712464,False,True
a050_i020,UNRESOLVED_IMAGE,3000.0,1.0,76.0,76.0,80.0,80.0,60.0,60.0,20,20,0,0.2378042634317734,208.1424558024931,208.1424558024931,False,True
a050_i020,UNRESOLVED_IMAGE,10000.0,1.0,80.0,80.0,84.0,84.0,64.0,64.0,21,21,0,0.30348218123599535,353.5521691874881,353.5521691874881,False,True
a050_i020,UNRESOLVED_IMAGE,30000.0,1.0,84.0,84.0,88.0,88.0,68.0,68.0,22,22,0,0.35132249930359305,497.70109079286857,497.70109079286857,False,True
a050_i020,UNRESOLVED_IMAGE,100000.0,1.0,92.0,92.0,96.0,96.0,76.0,76.0,24,24,0,0.2364049018757054,669.1190045557464,669.1190045557464,False,True
a050_i020,UNRESOLVED_IMAGE,1000000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.9936344345254088,1028.8230136827833,1028.8230136827833,False,True
a050_i020,TOTAL_FLUX,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9706540580339087,0.003717709387149211,0.003717709387149211,False,True
a050_i020,TOTAL_FLUX,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.7358865223051783,0.03338701408031108,0.03338701408031108,False,True
a050_i020,TOTAL_FLUX,10.0,1.0,12.0,12.0,16.0,16.0,0.0,0.0,4,4,0,0.2214955148361163,0.3623390412240939,0.3623390412240939,False,True
a050_i020,TOTAL_FLUX,30.0,1.0,16.0,16.0,20.0,20.0,0.0,0.0,5,5,0,0.12185831577468464,2.805233075697661,2.805233075697661,False,True
a050_i020,TOTAL_FLUX,100.0,1.0,20.0,20.0,24.0,24.0,4.0,4.0,6,6,0,0.117302539044147,18.439901829782976,18.439901829782976,False,True
a050_i020,TOTAL_FLUX,300.0,1.0,52.0,52.0,56.0,56.0,36.0,36.0,14,14,0,0.04432815630340481,66.73419578943135,66.73419578943135,False,True
a050_i020,TOTAL_FLUX,1000.0,1.0,72.0,72.0,76.0,76.0,56.0,56.0,19,19,0,0.37803820015866463,167.31645693950037,167.31645693950037,False,True
a050_i020,TOTAL_FLUX,3000.0,1.0,80.0,80.0,84.0,84.0,64.0,64.0,21,21,0,0.0807644583135314,289.9356155762392,289.9356155762392,False,True
a050_i020,TOTAL_FLUX,10000.0,1.0,88.0,88.0,92.0,92.0,72.0,72.0,23,23,0,0.21767340852509842,446.60928874228273,446.60928874228273,False,True
a050_i020,TOTAL_FLUX,30000.0,1.0,96.0,96.0,100.0,100.0,80.0,80.0,25,25,0,0.05905136819712942,606.2543233053423,606.2543233053423,False,True
a050_i020,TOTAL_FLUX,100000.0,1.0,96.0,96.0,100.0,100.0,80.0,80.0,25,25,0,0.7452825274063228,791.7179622472863,791.7179622472863,False,True
a050_i020,TOTAL_FLUX,1000000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.9674973873923103,1162.8353620025564,1162.8353620025564,False,True
a050_i020,DELAY_ONLY,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9325712370749194,0.017962736220654092,0.017962736220654092,False,True
a050_i020,DELAY_ONLY,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.3931411336742746,0.16066843326762495,0.16066843326762495,False,True
a050_i020,DELAY_ONLY,10.0,1.0,16.0,16.0,20.0,20.0,0.0,0.0,5,5,0,0.6427199768553776,1.680639062797349,1.680639062797349,False,True
a050_i020,DELAY_ONLY,30.0,1.0,20.0,20.0,24.0,24.0,4.0,4.0,6,6,0,0.6871624107157446,11.673821631841612,11.673821631841612,False,True
a050_i020,DELAY_ONLY,100.0,1.0,60.0,60.0,64.0,64.0,44.0,44.0,16,16,0,0.05236082186541757,63.33553767261696,63.33553767261696,False,True
a050_i020,DELAY_ONLY,300.0,1.0,76.0,76.0,80.0,80.0,60.0,60.0,20,20,0,0.3668413801354977,166.4134804610755,166.4134804610755,False,True
a050_i020,DELAY_ONLY,1000.0,1.0,88.0,88.0,92.0,92.0,72.0,72.0,23,23,0,0.0384300024326758,315.70203791610334,315.70203791610334,False,True
a050_i020,DELAY_ONLY,3000.0,1.0,96.0,96.0,100.0,100.0,80.0,80.0,25,25,0,0.19464609377604258,472.92293063766584,472.92293063766584,False,True
a050_i020,DELAY_ONLY,10000.0,1.0,96.0,96.0,100.0,100.0,80.0,80.0,25,25,0,0.47370486694111613,658.7312034974603,658.7312034974603,False,True
a050_i020,DELAY_ONLY,30000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.9902323419127241,835.058447626069,835.058447626069,False,True
a050_i020,DELAY_ONLY,100000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.8914704656969352,1032.1471937939225,1032.1471937939225,False,True
a050_i020,DELAY_ONLY,1000000.0,1.0,104.0,104.0,108.0,108.0,88.0,88.0,27,27,0,0.9992160192678955,1419.1734551303357,1419.1734551303357,False,True
a050_i020,SPATIAL_ONLY,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9320423403332131,0.006979662136480495,0.006979662136480495,False,True
a050_i020,SPATIAL_ONLY,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.3883810629989177,0.06200669236724018,0.06200669236724018,False,True
a050_i020,SPATIAL_ONLY,10.0,1.0,16.0,16.0,20.0,20.0,0.0,0.0,5,5,0,0.6608466160311225,0.6048290093596351,0.6048290093596351,False,True
a050_i020,SPATIAL_ONLY,30.0,1.0,20.0,20.0,24.0,24.0,4.0,4.0,6,6,0,0.9532164992215214,2.981632244392958,2.981632244392958,False,True
a050_i020,SPATIAL_ONLY,100.0,1.0,20.0,20.0,24.0,24.0,4.0,4.0,6,6,0,0.48018332468357106,8.78170856656654,8.78170856656654,False,True
a050_i020,SPATIAL_ONLY,300.0,1.0,24.0,24.0,28.0,28.0,8.0,8.0,7,7,0,0.9966310344094643,18.40882326774515,18.40882326774515,False,True
a050_i020,SPATIAL_ONLY,1000.0,1.0,24.0,24.0,28.0,28.0,8.0,8.0,7,7,0,0.9625670489940475,32.285465467228384,32.285465467228384,False,True
a050_i020,SPATIAL_ONLY,3000.0,1.0,24.0,24.0,28.0,28.0,8.0,8.0,7,7,0,0.6631034409464277,46.41517281968627,46.41517281968627,False,True
a050_i020,SPATIAL_ONLY,10000.0,1.0,28.0,28.0,32.0,32.0,12.0,12.0,8,8,0,0.9995120135112883,65.92231576047813,65.92231576047813,False,True
a050_i020,SPATIAL_ONLY,30000.0,1.0,28.0,28.0,32.0,32.0,12.0,12.0,8,8,0,0.9956081216015943,87.07938990942746,87.07938990942746,False,True
a050_i020,SPATIAL_ONLY,100000.0,1.0,28.0,28.0,32.0,32.0,12.0,12.0,8,8,0,0.9512013511288253,111.22549285190917,111.22549285190917,False,True
a050_i020,SPATIAL_ONLY,1000000.0,1.0,32.0,32.0,36.0,36.0,16.0,16.0,9,9,0,0.9998870344100148,164.16262335775414,164.16262335775414,False,True
a050_i020,EQUALIZED_ORDER_SENSITIVITY,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9273743412588451,2.902057632686611,2.902057632686611,False,True
a050_i020,EQUALIZED_ORDER_SENSITIVITY,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.3463690713296059,21.899806988597128,21.899806988597128,False,True
a050_i020,EQUALIZED_ORDER_SENSITIVITY,10.0,1.0,80.0,80.0,84.0,84.0,64.0,64.0,21,21,0,0.06470928657622643,107.9823567592266,107.9823567592266,False,True
a050_i020,EQUALIZED_ORDER_SENSITIVITY,30.0,1.0,92.0,92.0,96.0,96.0,76.0,76.0,24,24,0,0.4382723300698095,247.4889090808759,247.4889090808759,False,True
a050_i020,EQUALIZED_ORDER_SENSITIVITY,100.0,1.0,96.0,96.0,100.0,100.0,80.0,80.0,25,25,0,0.7525337919241804,428.2449225964836,428.2449225964836,False,True
a050_i020,EQUALIZED_ORDER_SENSITIVITY,300.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.995407205659322,602.5003809610065,602.5003809610065,False,True
a050_i020,EQUALIZED_ORDER_SENSITIVITY,1000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.9489689517702434,798.6949464579976,798.6949464579976,False,True
a050_i020,EQUALIZED_ORDER_SENSITIVITY,3000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.5407205659321912,980.0296621568399,980.0296621568399,False,True
a050_i020,EQUALIZED_ORDER_SENSITIVITY,10000.0,1.0,104.0,104.0,108.0,108.0,88.0,88.0,27,27,0,0.999631368928208,1183.188525512794,1183.188525512794,False,True
a050_i020,EQUALIZED_ORDER_SENSITIVITY,30000.0,1.0,104.0,104.0,108.0,108.0,88.0,88.0,27,27,0,0.9966823203538718,1371.530441933118,1371.530441933118,False,True
a050_i020,EQUALIZED_ORDER_SENSITIVITY,100000.0,1.0,104.0,104.0,108.0,108.0,88.0,88.0,27,27,0,0.9631368928207982,1578.6668130529897,1578.6668130529897,False,True
a050_i020,EQUALIZED_ORDER_SENSITIVITY,1000000.0,1.0,108.0,108.0,112.0,112.0,92.0,92.0,28,28,0,0.999991797001611,1980.737495040984,1980.737495040984,False,True
a050_i020,PAIRING_DESTROYED,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9323809316835939,0.015865650527197888,0.015865650527197888,False,True
a050_i020,PAIRING_DESTROYED,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.39142838515234557,0.14175028811121687,0.14175028811121687,False,True
a050_i020,PAIRING_DESTROYED,10.0,1.0,16.0,16.0,20.0,20.0,0.0,0.0,5,5,0,0.6334668873682877,1.4664595822380022,1.4664595822380022,False,True
a050_i020,PAIRING_DESTROYED,30.0,1.0,20.0,20.0,24.0,24.0,4.0,4.0,6,6,0,0.5552403975887621,9.728287516784938,9.728287516784938,False,True
a050_i020,PAIRING_DESTROYED,100.0,1.0,44.0,44.0,48.0,48.0,28.0,28.0,12,12,0,0.08984792678757259,50.1327050228541,50.1327050228541,False,True
a050_i020,PAIRING_DESTROYED,300.0,1.0,72.0,72.0,76.0,76.0,56.0,56.0,19,19,0,0.051605043253872385,137.8557488151668,137.8557488151668,False,True
a050_i020,PAIRING_DESTROYED,1000.0,1.0,80.0,80.0,84.0,84.0,64.0,64.0,21,21,0,0.4897369476933545,275.22605923988505,275.22605923988505,False,True
a050_i020,PAIRING_DESTROYED,3000.0,1.0,92.0,92.0,96.0,96.0,76.0,76.0,24,24,0,0.33070488818974453,422.44846882806297,422.44846882806297,False,True
a050_i020,PAIRING_DESTROYED,10000.0,1.0,96.0,96.0,100.0,100.0,80.0,80.0,25,25,0,0.8263276516789263,602.2821016758646,602.2821016758646,False,True
a050_i020,PAIRING_DESTROYED,30000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.563051134889663,775.5909154245197,775.5909154245197,False,True
a050_i020,PAIRING_DESTROYED,100000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.9615015596922356,971.2767337675812,971.2767337675812,False,True
a050_i020,PAIRING_DESTROYED,1000000.0,1.0,104.0,104.0,108.0,108.0,88.0,88.0,27,27,0,0.9996993570572552,1354.8302364252602,1354.8302364252602,False,True
a050_i050,DIRECT_PHYSICAL,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9694225906390711,0.0008958369304649633,0.0008958369304649633,False,True
a050_i050,DIRECT_PHYSICAL,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.7248033157516395,0.008048670478243281,0.008048670478243281,False,True
a050_i050,DIRECT_PHYSICAL,10.0,1.0,48.0,48.0,52.0,52.0,0.0,0.0,13,13,0,0.1442694334461465,0.08772684368833703,0.08772684368833703,False,True
a050_i050,DIRECT_PHYSICAL,30.0,1.0,56.0,56.0,60.0,60.0,4.0,4.0,15,15,0,0.6045599681989478,0.6819363958379459,0.6819363958379459,False,True
a050_i050,DIRECT_PHYSICAL,100.0,1.0,60.0,60.0,64.0,64.0,8.0,8.0,16,16,0,0.9568327927575453,3.5396126391082467,3.5396126391082467,False,True
a050_i050,DIRECT_PHYSICAL,300.0,1.0,60.0,60.0,64.0,64.0,8.0,8.0,16,16,0,0.6114951348179074,8.718356780529179,8.718356780529179,False,True
a050_i050,DIRECT_PHYSICAL,1000.0,1.0,64.0,64.0,68.0,68.0,12.0,12.0,17,17,0,0.9981362923760954,18.8661408873938,18.8661408873938,False,True
a050_i050,DIRECT_PHYSICAL,3000.0,1.0,64.0,64.0,68.0,68.0,12.0,12.0,17,17,0,0.9832266313848578,31.372750660401895,31.372750660401895,False,True
a050_i050,DIRECT_PHYSICAL,10000.0,1.0,64.0,64.0,68.0,68.0,12.0,12.0,17,17,0,0.813629237609531,46.344632451118144,46.344632451118144,False,True
a050_i050,DIRECT_PHYSICAL,30000.0,1.0,68.0,68.0,72.0,72.0,16.0,16.0,18,18,0,0.677336861514221,62.77549903078395,62.77549903078395,False,True
a050_i050,DIRECT_PHYSICAL,100000.0,1.0,68.0,68.0,72.0,72.0,16.0,16.0,18,18,0,0.9997162478634641,85.1936513134276,85.1936513134276,False,True
a050_i050,DIRECT_PHYSICAL,1000000.0,1.0,68.0,68.0,72.0,72.0,16.0,16.0,18,18,0,0.9716247863464105,131.14912632963504,131.14912632963504,False,True
a050_i050,RESOLVED_PHYSICAL,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9692629234088419,0.007062134479869041,0.007062134479869041,False,True
a050_i050,RESOLVED_PHYSICAL,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.7233663106795769,0.06347398247061475,0.06347398247061475,False,True
a050_i050,RESOLVED_PHYSICAL,10.0,1.0,48.0,48.0,52.0,52.0,0.0,0.0,13,13,0,0.09988339056774509,0.6948455411335583,0.6948455411335583,False,True
a050_i050,RESOLVED_PHYSICAL,30.0,1.0,56.0,56.0,60.0,60.0,4.0,4.0,15,15,0,0.29611036007262126,5.605626354769873,5.605626354769873,False,True
a050_i050,RESOLVED_PHYSICAL,100.0,1.0,84.0,84.0,88.0,88.0,32.0,32.0,22,22,0,0.08014176131956607,35.08802965504091,35.08802965504091,False,True
a050_i050,RESOLVED_PHYSICAL,300.0,1.0,96.0,96.0,100.0,100.0,44.0,44.0,25,25,0,0.2988825495297913,98.64976108574452,98.64976108574452,False,True
a050_i050,RESOLVED_PHYSICAL,1000.0,1.0,104.0,104.0,108.0,108.0,52.0,52.0,27,27,0,0.3201103538096123,196.85253182532324,196.85253182532324,False,True
a050_i050,RESOLVED_PHYSICAL,3000.0,1.0,112.0,112.0,116.0,116.0,60.0,60.0,29,29,0,0.35569984660823706,307.198935287415,307.198935287415,False,True
a050_i050,RESOLVED_PHYSICAL,10000.0,1.0,120.0,120.0,124.0,124.0,68.0,68.0,31,31,0,0.7582075832673814,446.3521525050468,446.3521525050468,False,True
a050_i050,RESOLVED_PHYSICAL,30000.0,1.0,124.0,124.0,128.0,128.0,72.0,72.0,32,32,0,0.9912606553591293,584.4541035526861,584.4541035526861,False,True
a050_i050,RESOLVED_PHYSICAL,100000.0,1.0,124.0,124.0,128.0,128.0,72.0,72.0,32,32,0,0.902896170656993,742.1146050073378,742.1146050073378,False,True
a050_i050,RESOLVED_PHYSICAL,1000000.0,1.0,128.0,128.0,132.0,132.0,76.0,76.0,33,33,0,0.998858800582953,1054.9891996739645,1054.9891996739645,False,True
a050_i050,UNRESOLVED_IMAGE,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9699932276952682,0.0010383577564285116,0.0010383577564285116,False,True
a050_i050,UNRESOLVED_IMAGE,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.7299390492574139,0.009330967642580757,0.009330967642580757,False,True
a050_i050,UNRESOLVED_IMAGE,10.0,1.0,48.0,48.0,52.0,52.0,0.0,0.0,13,13,0,0.1543473942639889,0.10192716710086924,0.10192716710086924,False,True
a050_i050,UNRESOLVED_IMAGE,30.0,1.0,56.0,56.0,60.0,60.0,4.0,4.0,15,15,0,0.5994682151531354,0.8069572954448307,0.8069572954448307,False,True
a050_i050,UNRESOLVED_IMAGE,100.0,1.0,60.0,60.0,64.0,64.0,8.0,8.0,16,16,0,0.8855727276489684,4.83108765969439,4.83108765969439,False,True
a050_i050,UNRESOLVED_IMAGE,300.0,1.0,64.0,64.0,68.0,68.0,12.0,12.0,17,17,0,0.02984545115928383,18.138829196023178,18.138829196023178,False,True
a050_i050,UNRESOLVED_IMAGE,1000.0,1.0,92.0,92.0,96.0,96.0,40.0,40.0,24,24,0,0.26513253503332956,65.07936387322897,65.07936387322897,False,True
a050_i050,UNRESOLVED_IMAGE,3000.0,1.0,96.0,96.0,100.0,100.0,44.0,44.0,25,25,0,0.1570948934576084,139.7528152442822,139.7528152442822,False,True
a050_i050,UNRESOLVED_IMAGE,10000.0,1.0,100.0,100.0,104.0,104.0,48.0,48.0,26,26,0,0.2687576879956871,238.61573195036718,238.61573195036718,False,True
a050_i050,UNRESOLVED_IMAGE,30000.0,1.0,104.0,104.0,108.0,108.0,52.0,52.0,27,27,0,0.5502246687276078,338.358272649306,338.358272649306,False,True
a050_i050,UNRESOLVED_IMAGE,100000.0,1.0,112.0,112.0,116.0,116.0,60.0,60.0,29,29,0,0.5437950023319055,459.8789553808324,459.8789553808324,False,True
a050_i050,UNRESOLVED_IMAGE,1000000.0,1.0,124.0,124.0,128.0,128.0,72.0,72.0,32,32,0,0.5163131970860075,734.1479926160841,734.1479926160841,False,True
a050_i050,TOTAL_FLUX,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9947486159723544,0.0005897270445369091,0.0005897270445369091,False,True
a050_i050,TOTAL_FLUX,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.95273754375119,0.005306775714163167,0.005306775714163167,False,True
a050_i050,TOTAL_FLUX,10.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.47486159723544485,0.05886748857158569,0.05886748857158569,False,True
a050_i050,TOTAL_FLUX,30.0,1.0,52.0,52.0,56.0,56.0,0.0,0.0,14,14,0,0.17711557604562356,0.5223902589177335,0.5223902589177335,False,True
a050_i050,TOTAL_FLUX,100.0,1.0,56.0,56.0,60.0,60.0,4.0,4.0,15,15,0,0.242822869025617,5.0916825969712445,5.0916825969712445,False,True
a050_i050,TOTAL_FLUX,300.0,1.0,76.0,76.0,80.0,80.0,24.0,24.0,20,20,0,0.11275257532980754,26.874515765359043,26.874515765359043,False,True
a050_i050,TOTAL_FLUX,1000.0,1.0,92.0,92.0,96.0,96.0,40.0,40.0,24,24,0,0.5686789091573083,85.52369230388773,85.52369230388773,False,True
a050_i050,TOTAL_FLUX,3000.0,1.0,96.0,96.0,100.0,100.0,44.0,44.0,25,25,0,0.48411031126378723,162.75582003813983,162.75582003813983,False,True
a050_i050,TOTAL_FLUX,10000.0,1.0,108.0,108.0,112.0,112.0,56.0,56.0,28,28,0,0.07201465874855084,266.29365665236645,266.29365665236645,False,True
a050_i050,TOTAL_FLUX,30000.0,1.0,112.0,112.0,116.0,116.0,60.0,60.0,29,29,0,0.6854197268758191,377.35091734030675,377.35091734030675,False,True
a050_i050,TOTAL_FLUX,100000.0,1.0,116.0,116.0,120.0,120.0,64.0,64.0,30,30,0,0.7248587895647247,511.57915673461184,511.57915673461184,False,True
a050_i050,TOTAL_FLUX,1000000.0,1.0,124.0,124.0,128.0,128.0,72.0,72.0,32,32,0,0.7000638060085675,793.8644662000063,793.8644662000063,False,True
a050_i050,DELAY_ONLY,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9692629234088419,0.007062134479869041,0.007062134479869041,False,True
a050_i050,DELAY_ONLY,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.7233663106795769,0.06347398247061475,0.06347398247061475,False,True
a050_i050,DELAY_ONLY,10.0,1.0,48.0,48.0,52.0,52.0,0.0,0.0,13,13,0,0.09988339056774509,0.6948455411335583,0.6948455411335583,False,True
a050_i050,DELAY_ONLY,30.0,1.0,56.0,56.0,60.0,60.0,4.0,4.0,15,15,0,0.29611036007262126,5.605626354769873,5.605626354769873,False,True
a050_i050,DELAY_ONLY,100.0,1.0,84.0,84.0,88.0,88.0,32.0,32.0,22,22,0,0.08014176131956607,35.08802965504091,35.08802965504091,False,True
a050_i050,DELAY_ONLY,300.0,1.0,96.0,96.0,100.0,100.0,44.0,44.0,25,25,0,0.2988825495297913,98.64976108574452,98.64976108574452,False,True
a050_i050,DELAY_ONLY,1000.0,1.0,104.0,104.0,108.0,108.0,52.0,52.0,27,27,0,0.3201103538096123,196.85253182532324,196.85253182532324,False,True
a050_i050,DELAY_ONLY,3000.0,1.0,112.0,112.0,116.0,116.0,60.0,60.0,29,29,0,0.35569984660823706,307.198935287415,307.198935287415,False,True
a050_i050,DELAY_ONLY,10000.0,1.0,120.0,120.0,124.0,124.0,68.0,68.0,31,31,0,0.7582075832673814,446.3521525050468,446.3521525050468,False,True
a050_i050,DELAY_ONLY,30000.0,1.0,124.0,124.0,128.0,128.0,72.0,72.0,32,32,0,0.9912606553591293,584.4541035526861,584.4541035526861,False,True
a050_i050,DELAY_ONLY,100000.0,1.0,124.0,124.0,128.0,128.0,72.0,72.0,32,32,0,0.902896170656993,742.1146050073378,742.1146050073378,False,True
a050_i050,DELAY_ONLY,1000000.0,1.0,128.0,128.0,132.0,132.0,76.0,76.0,33,33,0,0.998858800582953,1054.9891996739645,1054.9891996739645,False,True
a050_i050,SPATIAL_ONLY,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9690833575123083,0.0009063280462844725,0.0009063280462844725,False,True
a050_i050,SPATIAL_ONLY,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.7217502176107746,0.00814276379432134,0.00814276379432134,False,True
a050_i050,SPATIAL_ONLY,10.0,1.0,48.0,48.0,52.0,52.0,0.0,0.0,13,13,0,0.13501844274744423,0.08873276043476504,0.08873276043476504,False,True
a050_i050,SPATIAL_ONLY,30.0,1.0,56.0,56.0,60.0,60.0,4.0,4.0,15,15,0,0.599919895145477,0.6887410133109761,0.6887410133109761,False,True
a050_i050,SPATIAL_ONLY,100.0,1.0,60.0,60.0,64.0,64.0,8.0,8.0,16,16,0,0.9563719803120546,3.5604061471146364,3.5604061471146364,False,True
a050_i050,SPATIAL_ONLY,300.0,1.0,60.0,60.0,64.0,64.0,8.0,8.0,16,16,0,0.6073478228084914,8.75305221648518,8.75305221648518,False,True
a050_i050,SPATIAL_ONLY,1000.0,1.0,64.0,64.0,68.0,68.0,12.0,12.0,17,17,0,0.9981179673276426,18.924012201319005,18.924012201319005,False,True
a050_i050,SPATIAL_ONLY,3000.0,1.0,64.0,64.0,68.0,68.0,12.0,12.0,17,17,0,0.9830617059487835,31.438138445509708,31.438138445509708,False,True
a050_i050,SPATIAL_ONLY,10000.0,1.0,64.0,64.0,68.0,68.0,12.0,12.0,17,17,0,0.8117967327642612,46.41651334604315,46.41651334604315,False,True
a050_i050,SPATIAL_ONLY,30000.0,1.0,68.0,68.0,72.0,72.0,16.0,16.0,18,18,0,0.6938294051216494,62.86585891409266,62.86585891409266,False,True
a050_i050,SPATIAL_ONLY,100000.0,1.0,68.0,68.0,72.0,72.0,16.0,16.0,18,18,0,0.9997135615177263,85.2966206356247,85.2966206356247,False,True
a050_i050,SPATIAL_ONLY,1000000.0,1.0,68.0,68.0,72.0,72.0,16.0,16.0,18,18,0,0.9713561517726307,131.25509360042355,131.25509360042355,False,True
a050_i050,EQUALIZED_ORDER_SENSITIVITY,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9196614298863689,1.612742442213732,1.612742442213732,False,True
a050_i050,EQUALIZED_ORDER_SENSITIVITY,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.2769528689773202,12.322721192549302,12.322721192549302,False,True
a050_i050,EQUALIZED_ORDER_SENSITIVITY,10.0,1.0,96.0,96.0,100.0,100.0,44.0,44.0,25,25,0,0.15176082927075019,64.28551582630905,64.28551582630905,False,True
a050_i050,EQUALIZED_ORDER_SENSITIVITY,30.0,1.0,112.0,112.0,116.0,116.0,60.0,60.0,29,29,0,0.23702223809924572,157.86668518722905,157.86668518722905,False,True
a050_i050,EQUALIZED_ORDER_SENSITIVITY,100.0,1.0,120.0,120.0,124.0,124.0,68.0,68.0,31,31,0,0.06078360576606934,289.89712756330607,289.89712756330607,False,True
a050_i050,EQUALIZED_ORDER_SENSITIVITY,300.0,1.0,120.0,120.0,124.0,124.0,68.0,68.0,31,31,0,0.0070785116366446355,424.6934536671008,424.6934536671008,False,True
a050_i050,EQUALIZED_ORDER_SENSITIVITY,1000.0,1.0,124.0,124.0,128.0,128.0,72.0,72.0,32,32,0,0.9556936390773486,580.7842947887971,580.7842947887971,False,True
