regime,arm,estimator,snr0,hyperparameter,selection_error
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,0.00031622776601683794,19142978586940.074
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,0.0001,20851333209877.043
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.1622776601683795e-05,22288533807349.168
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-05,24234824647529.23
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.162277660168379e-06,26378522347778.832
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-06,27743862047054.562
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.162277660168379e-07,28326882863900.266
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-07,28532292500507.027
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.162277660168379e-08,28599615678534.5
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-08,28621151218636.98
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.1622776601683795e-09,28627986271465.824
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-09,28630150206552.824
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.1622776601683795e-10,28630834753385.23
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-10,28631051251158.125
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,1.0,1938756119459.8757
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,0.31622776601683794,9152864001950.406
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,0.1,39576723308844.73
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,0.03162277660168379,31480607858499.062
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,0.01,73677662096473.12
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,0.0031622776601683794,126495563482285.95
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,0.001,976761205069138.5
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,0.00031622776601683794,999573296659857.4
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,0.0001,969514003873908.6
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,3.1622776601683795e-05,4345685043039370.5
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,1e-05,4919985089215505.0
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,3.162277660168379e-06,2.2127230562586124e+16
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,1e-06,5.261133272014131e+16
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,3.162277660168379e-07,8.125925426870341e+16
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,1e-07,2.717242450462394e+17
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,1.0,3791241744951.3477
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,0.31622776601683794,8067064629452.095
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,0.1,14728781836002.928
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,0.03162277660168379,22855364229542.723
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,0.01,28583782400625.457
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,0.0031622776601683794,30328419922326.74
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,0.001,31943467388042.188
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,0.00031622776601683794,38717628463696.26
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,0.0001,51554503033353.375
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,3.1622776601683795e-05,68701462253635.46
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,1e-05,100177206160808.3
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,3.162277660168379e-06,205795528517411.75
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,1e-06,410491115742572.8
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,3.162277660168379e-07,597010708790122.9
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,1e-07,716966937320716.0
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,3.162277660168379e-08,860854445466237.0
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,1e-08,1189355824652582.8
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,3.1622776601683795e-09,1970836417296815.0
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,1e-09,2981662725821874.5
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,3.1622776601683795e-10,3743333149692986.0
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,1e-10,5519846339790139.0
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,1.0,1975966558769.5137
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,0.31622776601683794,9413388571753.291
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,0.1,93918155350493.8
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,0.03162277660168379,177537825982104.72
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,0.01,158505110552146.28
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,0.0031622776601683794,332041095932462.75
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,0.001,606649279478517.4
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,0.00031622776601683794,1026743665416263.4
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,0.0001,2673199690048894.5
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,3.1622776601683795e-05,5465090257545931.0
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,1e-05,1.1613286130268118e+16
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,3.162277660168379e-06,2.91774525465939e+16
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,1e-06,7.39662972218363e+16
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,3.162277660168379e-07,3.01608568916481e+17
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,1e-07,3.5964779398952237e+17
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,1.0,4811465795732.445
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,0.31622776601683794,11027886977695.78
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,0.1,22754671149263.06
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,0.03162277660168379,42395645763230.54
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,0.01,67653704104602.9
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,0.0031622776601683794,88969188723343.86
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,0.001,101621395258874.55
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,0.00031622776601683794,117097014206144.55
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,0.0001,147276782106436.8
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,3.1622776601683795e-05,197347377055011.75
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,1e-05,274461994789217.22
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,3.162277660168379e-06,378838768188062.5
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,1e-06,507953932084109.06
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,3.162277660168379e-07,673926035839586.4
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,1e-07,933584727446526.0
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,3.162277660168379e-08,1414836287535856.8
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,1e-08,2210115206530585.2
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,3.1622776601683795e-09,3293672499647920.0
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,1e-09,4735142687503557.0
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,3.1622776601683795e-10,6838607810631341.0
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,1e-10,1.0629966312833982e+16
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,1.0,2228336909266.9883
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,0.31622776601683794,9758268691119.297
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,0.1,40573510300635.6
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,0.03162277660168379,36127425866289.664
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,0.01,228256660617354.75
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,0.0031622776601683794,948539178560924.6
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,0.001,1261097159292488.8
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,0.00031622776601683794,2084532464380629.2
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,0.0001,1.1001709693193034e+16
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,3.1622776601683795e-05,3.335162913290475e+16
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,1e-05,6.62422485539192e+16
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,3.162277660168379e-06,1.4039556254388736e+17
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,1e-06,3.016091208175358e+17
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,3.162277660168379e-07,6.040085164998834e+17
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,1e-07,1.8701792386583816e+18
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,1.0,3987680375279.4
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,0.31622776601683794,8404577010459.758
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,0.1,15329702776438.072
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,0.03162277660168379,24306824614910.062
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,0.01,32766417104317.613
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,0.0031622776601683794,43160702500496.27
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,0.001,68983533008609.74
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,0.00031622776601683794,130111304579260.92
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,0.0001,239234295878765.6
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,3.1622776601683795e-05,409615130753695.25
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,1e-05,653567404017766.0
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,3.162277660168379e-06,940348404706483.4
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,1e-06,1258912295441043.5
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,3.162277660168379e-07,1734773073111372.8
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,1e-07,2782128703849822.5
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,3.162277660168379e-08,5108475818546357.0
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,1e-08,9870975348881046.0
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,3.1622776601683795e-09,1.7841125705364152e+16
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,1e-09,2.8036358361257236e+16
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,3.1622776601683795e-10,4.05233437919747e+16
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,1e-10,5.763264378490857e+16
joint_inversion,TOTAL_FLUX,TSVD,100.0,1.0,3216970339679.203
joint_inversion,TOTAL_FLUX,TSVD,100.0,0.31622776601683794,3036659139264.317
joint_inversion,TOTAL_FLUX,TSVD,100.0,0.1,12001785071214.139
joint_inversion,TOTAL_FLUX,TSVD,100.0,0.03162277660168379,12001785071214.139
joint_inversion,TOTAL_FLUX,TSVD,100.0,0.01,20081605625721.613
joint_inversion,TOTAL_FLUX,TSVD,100.0,0.0031622776601683794,30224945156524.49
joint_inversion,TOTAL_FLUX,TSVD,100.0,0.001,36960287023599.88
joint_inversion,TOTAL_FLUX,TSVD,100.0,0.00031622776601683794,36960287023599.88
joint_inversion,TOTAL_FLUX,TSVD,100.0,0.0001,36960287023599.88
joint_inversion,TOTAL_FLUX,TSVD,100.0,3.1622776601683795e-05,36960287023599.88
joint_inversion,TOTAL_FLUX,TSVD,100.0,1e-05,36960287023599.88
joint_inversion,TOTAL_FLUX,TSVD,100.0,3.162277660168379e-06,36960287023599.88
joint_inversion,TOTAL_FLUX,TSVD,100.0,1e-06,36960287023599.88
joint_inversion,TOTAL_FLUX,TSVD,100.0,3.162277660168379e-07,36960287023599.88
joint_inversion,TOTAL_FLUX,TSVD,100.0,1e-07,36960287023599.88
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1.0,2023237490321.2676
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,0.31622776601683794,3653576805515.1875
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,0.1,5817875484977.528
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,0.03162277660168379,8285212490546.93
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,0.01,10484957158616.857
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,0.0031622776601683794,12470637110370.703
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,0.001,14844142220270.479
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,0.00031622776601683794,17531914116672.166
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,0.0001,20149779243838.84
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.1622776601683795e-05,23957434565635.24
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-05,28585346118362.23
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.162277660168379e-06,32817144615077.348
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-06,35349185169539.93
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.162277660168379e-07,36410260593241.05
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-07,36781843042018.16
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.162277660168379e-08,36903390905925.79
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-08,36942247643866.32
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.1622776601683795e-09,36954577729131.375
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-09,36958481111454.695
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.1622776601683795e-10,36959715896548.555
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-10,36960106412618.99
