class,arm,estimator,snr0,family,n_truths,PHYSICAL_END_TO_END_median_reduction,PHYSICAL_END_TO_END_ci_low,PHYSICAL_END_TO_END_ci_high,PHYSICAL_END_TO_END_improves,CLASS_CONDITIONAL_median_reduction,CLASS_CONDITIONAL_ci_low,CLASS_CONDITIONAL_ci_high,CLASS_CONDITIONAL_improves
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,6,-0.043925074754915513,-0.0961212306190831,-0.015097755094460555,False,-0.04367486681984164,-0.0967885499850529,-0.014834086181514033,False
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,plunging_feature,6,0.0,-0.002968961792751435,0.003186930438137816,False,0.0,-0.003135214379245081,0.003898007496491829,False
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,6,0.12928849877580426,0.0024179947044711478,0.2716843380347529,True,0.16299158835908106,-0.03819037126495007,0.2748337285934253,False
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,6,-0.05984681904297015,-0.2564509169953708,0.03243790932550901,False,-0.06022164865789749,-0.3320177736713129,0.019391163612815485,False
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,6,-0.0001065410937441696,-0.027854971499721902,0.0,False,-0.00017071953028715512,-0.05266631592688866,0.0,False
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,circular_hotspot_trajectory,6,0.08232714490000163,-0.10907955474674264,0.16112289866413917,False,0.08230665003005355,-0.10930887120490781,0.16112289866413917,False
L896_radial_enriched,TOTAL_FLUX,TSVD,1000.0,circular_hotspot_trajectory,6,0.1988341656905428,0.050152062766102797,0.23946109982875122,True,0.1888536835301341,0.050152062766102797,0.2398474210462689,True
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,6,-0.0821749286074891,-0.19361000405703124,0.18251896137610502,False,-0.08270288897748293,-0.19377689243605237,0.18251896137610502,False
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,flare_birth_motion_decay,6,0.20853943383575313,0.1141518145984866,0.3313688901703631,True,0.19913185642495884,0.08206345493815606,0.31442359438365197,True
L896_radial_enriched,TOTAL_FLUX,TSVD,1000.0,flare_birth_motion_decay,6,0.11870606949822501,-0.16156107009172238,0.4993096016322113,False,0.12198986615998841,-0.21498542493108133,0.5169270705037149,False
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,6,0.04300827970936611,-0.11459631867336015,0.2645064842327083,False,-0.023356624375149578,-0.14308767858472843,0.21171809678785827,False
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,m1_rotating_crescent,6,0.10801660768534568,0.034949603546487074,0.1178752298483966,True,0.10637987594690175,0.034949603546487074,0.1178752298483966,True
L896_radial_enriched,TOTAL_FLUX,TSVD,1000.0,m1_rotating_crescent,6,0.015567351805590778,-0.12452442421643398,0.17330238838874618,False,0.0037074073404642395,-0.12452442421643398,0.17330238838874618,False
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,6,-0.11025899290991291,-0.29319041296874515,-0.022419489093921205,False,-0.11806439771464537,-0.29319041296874515,-0.022419489093921205,False
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,m2_structural_mode,6,0.2242171217747258,-0.06322371523528905,0.32879552220036046,False,0.22808097355679413,-0.06322371523528905,0.32879552220036046,False
L896_radial_enriched,TOTAL_FLUX,TSVD,1000.0,m2_structural_mode,6,-0.046425083683893864,-0.23878262405569428,0.05415641994777564,False,-0.046425083683893864,-0.23878262405569428,0.04719519880665298,False
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,6,0.11771639029319873,0.03748767984849488,0.2743058842578665,True,0.11771639029319873,0.03748767984849488,0.27842578028676757,True
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,plunging_feature,6,0.12046759862278686,0.05414595653804571,0.23631630280613689,True,0.12314391655671272,0.054585348125282755,0.23625142141648886,True
L896_radial_enriched,TOTAL_FLUX,TSVD,1000.0,plunging_feature,6,0.03201343022975959,-0.0163763707154473,0.10287634272739819,False,0.03325250751198347,-0.016244769191874932,0.0983114771548588,False
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,6,0.09600265299415935,-0.015717843631925132,0.1619423644304499,False,0.10194312113938092,-0.01630276629121244,0.16139116275192356,False
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,two_hotspot_trajectories,6,0.1326457603204229,0.05009016601623898,0.2825800501331332,True,0.15688924293049353,0.05783784182162058,0.28838202497603505,True
L896_radial_enriched,TOTAL_FLUX,TSVD,1000.0,two_hotspot_trajectories,6,0.007922736752963878,-0.1391992396081208,0.03519899292893389,False,0.00014133736422771836,-0.14104870829568755,0.04005827428300404,False
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,6,0.011561840913534675,-0.18875327683218218,0.28330475712508996,False,-0.020736046655467865,-0.16193032027989684,0.2801402128778281,False
