arm,snr0,retarded_age,fisher_information,sqrt_fisher,crlb,detectable
DIRECT_PHYSICAL,10000.0,68.00038218551549,0.1862035172769938,0.4315130557433851,5.370467833389064,False
DIRECT_PHYSICAL,10000.0,72.00038218551549,2.8340515955674273e-06,0.001683464165216304,352851.7270342011,False
DIRECT_PHYSICAL,10000.0,76.00038218551549,1.3688233275384742e-12,1.1699672335319797e-06,730554469581.0223,False
DIRECT_PHYSICAL,10000.0,80.00038218551549,1.9923365344169994e-20,1.4115015176814369e-10,5.019232357211286e+19,False
DIRECT_PHYSICAL,10000.0,84.00038218551549,8.523666278848699e-30,2.9195318595365075e-15,1.1732040735586743e+29,False
DIRECT_PHYSICAL,10000.0,88.00038218551549,1.058696129978011e-40,1.0289296039953418e-20,9.445580952683466e+39,False
DIRECT_PHYSICAL,10000.0,92.00038218551549,3.7931951303138382e-53,6.158892051589992e-27,2.6362999150989175e+52,False
DIRECT_PHYSICAL,10000.0,96.00038218551549,3.9066034493305166e-67,6.250282753068469e-34,2.5597683844040333e+66,False
DIRECT_PHYSICAL,10000.0,100.00038218551549,1.1541848694926271e-82,1.0743299630433041e-41,8.664123282430432e+81,False
DIRECT_PHYSICAL,10000.0,104.00038218551549,9.77023426136344e-100,3.1257373948179714e-50,1.0235169119276057e+99,False
DIRECT_PHYSICAL,10000.0,108.00038218551549,2.3678595283417208e-118,1.5387850819207083e-59,4.22322349797637e+117,False
DIRECT_PHYSICAL,10000.0,112.00038218551549,1.6421400728692965e-138,1.2814601331564304e-69,6.089614500745415e+137,False
DIRECT_PHYSICAL,10000.0,116.00038218551549,3.257756783380777e-160,1.8049257002383163e-80,3.069596862176549e+159,False
DIRECT_PHYSICAL,10000.0,120.00038218551549,1.8483126327144317e-183,4.299200661418855e-92,5.41034012482726e+182,False
DIRECT_PHYSICAL,1000000.0,0.0003821855154910736,23025304573.699604,151740.91265607838,4.343047870655482e-11,True
DIRECT_PHYSICAL,1000000.0,4.000382185515491,23973019730.732048,154832.2309169898,4.171356012851635e-11,True
DIRECT_PHYSICAL,1000000.0,8.000382185515491,23596458630.827484,153611.38835004222,4.237924070070221e-11,True
DIRECT_PHYSICAL,1000000.0,12.000382185515491,24267819134.457188,155781.3183101786,4.1206834221874036e-11,True
DIRECT_PHYSICAL,1000000.0,16.00038218551549,25643259829.88891,160135.12990561724,3.899660209480989e-11,True
DIRECT_PHYSICAL,1000000.0,20.00038218551549,27250509734.825363,165077.28412723952,3.669656126549548e-11,True
DIRECT_PHYSICAL,1000000.0,24.00038218551549,28917567471.946014,170051.6611854939,3.458105530384381e-11,True
DIRECT_PHYSICAL,1000000.0,28.00038218551549,30093802121.067963,173475.65281925866,3.32294336214806e-11,True
DIRECT_PHYSICAL,1000000.0,32.00038218551549,30577396790.199898,174863.93793518405,3.270389585030016e-11,True
DIRECT_PHYSICAL,1000000.0,36.00038218551549,29371800651.260803,171382.03129634334,3.404626130598072e-11,True
DIRECT_PHYSICAL,1000000.0,40.00038218551549,24693127685.110855,157140.4711877588,4.04970975225211e-11,True
DIRECT_PHYSICAL,1000000.0,44.00038218551549,19049599394.716457,138020.28617097,5.249454223574681e-11,True
DIRECT_PHYSICAL,1000000.0,48.00038218551549,13680208648.767069,116962.42408896572,7.309830030188357e-11,True
DIRECT_PHYSICAL,1000000.0,52.00038218551549,8556817234.251721,92503.06608027499,1.1686588279543266e-10,True
DIRECT_PHYSICAL,1000000.0,56.00038218551549,3601988408.2668223,60016.567781462,2.776244359101568e-10,True
DIRECT_PHYSICAL,1000000.0,60.00038218551549,439243489.98104185,20958.136605648935,2.2766415958564598e-09,True
DIRECT_PHYSICAL,1000000.0,64.00038218551549,4314191.951212418,2077.0632997606062,2.3179311706772107e-07,True
