arm,estimator,snr0,regime,retarded_age,median_normalized_error,median_structure_normalized_error,median_absolute_error,in_old_band,freeze_sha256
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,36.0,0.34113101709230653,2.723029657614689,0.3582474445463778,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,40.0,0.4014222980546488,2.9050614396164276,0.4224380145677927,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,44.0,0.46966185610609823,3.0530379055958985,0.49177895575684183,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,48.0,0.5386075033473625,3.140262465691439,0.5606485327194013,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,52.0,0.6034666143463818,3.0778189792278723,0.6260616594754235,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,56.0,0.6608490052563749,3.071899563624788,0.6864981262138641,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,60.0,0.7060566152882195,2.830334246970029,0.7325792933872579,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,64.0,0.7355877469362618,2.432366940654277,0.7621292846733251,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,68.0,0.7544149015109296,1.9692698451127106,0.7794370665278214,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,72.0,0.7672580880802222,1.5482759813941922,0.7892897932262145,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,76.0,0.7801989687283787,1.3935237206404727,0.8036288185536921,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,80.0,0.7894629566008592,1.4709881760598076,0.8163375579767821,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,84.0,0.793042647077778,1.5259064278266552,0.8212805128926739,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,88.0,0.7892408911796,1.4420934300493737,0.8154371174460184,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,92.0,0.780824448542587,1.2915815017502197,0.8022780190191544,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,96.0,0.7737584523651204,1.2361160413652446,0.7919903493451486,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,100.0,0.7705263685088788,1.3371170774586683,0.7939811930144842,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,104.0,0.7703613959170699,1.4856635554002957,0.7964434462129684,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,108.0,0.7704885339623383,1.515761645756767,0.7964030906443108,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,112.0,0.7701431436629829,1.3934682963015814,0.7938479004607752,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
