class,arm,estimator,snr0,family,index,hyperparameter,PHYSICAL_END_TO_END_all_state_error,CLASS_CONDITIONAL_all_state_error,stable_multi_cost_normalized,n_stable_multi_states
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,plunging_feature,3,0.03162277660168379,0.8240504803646331,0.8198911086391986,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,plunging_feature,4,0.03162277660168379,0.8400950791397365,0.8406230997560853,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,plunging_feature,5,0.03162277660168379,0.8347906913512634,0.8367931159751871,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,circular_hotspot_trajectory,0,0.03162277660168379,0.7654467454393664,0.7654467454393664,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,circular_hotspot_trajectory,1,0.03162277660168379,0.8759927567512453,0.8760959617390222,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,circular_hotspot_trajectory,2,0.03162277660168379,0.8660054874367484,0.8660054874367484,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,circular_hotspot_trajectory,3,0.03162277660168379,0.7814067799146046,0.7814067799146046,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,circular_hotspot_trajectory,4,0.03162277660168379,0.7381829305949208,0.7344597015963554,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,circular_hotspot_trajectory,5,0.03162277660168379,0.6819124937173227,0.6819124937173227,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,two_hotspot_trajectories,0,0.03162277660168379,0.6915969709920313,0.6853685859768422,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,two_hotspot_trajectories,1,0.03162277660168379,0.4469982613429444,0.42157030263867856,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,two_hotspot_trajectories,2,0.03162277660168379,0.7408548358389723,0.7339652602054078,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,two_hotspot_trajectories,3,0.03162277660168379,0.5019240449019728,0.5021109140628693,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,two_hotspot_trajectories,4,0.03162277660168379,0.4685698437108915,0.4453880321280547,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,two_hotspot_trajectories,5,0.03162277660168379,0.6117168259385143,0.6109693492949282,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,m1_rotating_crescent,0,0.03162277660168379,0.681104508777647,0.681104508777647,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,m1_rotating_crescent,1,0.03162277660168379,0.5893071929224314,0.585724617186166,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,m1_rotating_crescent,2,0.03162277660168379,0.6057870173290018,0.6057870173290018,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,m1_rotating_crescent,3,0.03162277660168379,0.545012422729231,0.545012422729231,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,m1_rotating_crescent,4,0.03162277660168379,0.4883293299354072,0.4883293299354072,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,m1_rotating_crescent,5,0.03162277660168379,0.8551007064139664,0.8551007064139664,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,m2_structural_mode,0,0.03162277660168379,0.4306963134324271,0.4306963134324271,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,m2_structural_mode,1,0.03162277660168379,0.8456675056544375,0.8456675056544375,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,m2_structural_mode,2,0.03162277660168379,0.7141102014600544,0.7053172928766506,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,m2_structural_mode,3,0.03162277660168379,0.4582266449684496,0.4582266449684496,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,m2_structural_mode,4,0.03162277660168379,0.43131780046581364,0.43131780046581364,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,m2_structural_mode,5,0.03162277660168379,0.7941573604913668,0.7941573604913668,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,flare_birth_motion_decay,0,0.03162277660168379,0.6694939461409524,0.6836540608639996,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,flare_birth_motion_decay,1,0.03162277660168379,0.5980199692721224,0.5970530973055208,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,flare_birth_motion_decay,2,0.03162277660168379,0.4606968536094713,0.45761353975470115,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,flare_birth_motion_decay,3,0.03162277660168379,0.4852617332240369,0.49882892557761255,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,flare_birth_motion_decay,4,0.03162277660168379,0.6436000108154469,0.6470317549289031,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,flare_birth_motion_decay,5,0.03162277660168379,0.5886146525458705,0.5594749770650898,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,plunging_feature,0,0.03162277660168379,0.6312146107589722,0.6310098104558566,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,plunging_feature,1,0.03162277660168379,0.8691188592880079,0.8739231185077987,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,plunging_feature,2,0.03162277660168379,0.7222746446096782,0.7218969580433645,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,plunging_feature,3,0.03162277660168379,0.8076819618256037,0.8027281012355655,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,plunging_feature,4,0.03162277660168379,0.8501087477519925,0.850696733225319,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,1000.0,plunging_feature,5,0.03162277660168379,0.8307406088238555,0.8326412652228736,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,0,0.001,0.641976618129966,0.641976618129966,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,1,0.001,0.8529082318433443,0.8529082318433443,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,2,0.001,0.7722086457188728,0.7722086457188728,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,3,0.001,0.7135778186080567,0.7135778186080567,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,4,0.001,0.6641993083955364,0.6508765051688716,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,5,0.001,0.7012541874689507,0.7012541874689507,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,0,0.001,0.7297136100696542,0.7247910664479568,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,1,0.001,0.4408293197130885,0.38605341381980585,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,2,0.001,0.7205383031305629,0.7130295762209803,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,3,0.001,0.48202181102305813,0.48239554934485124,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,4,0.001,0.4538968518734916,0.4136446854006616,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,5,0.001,0.5642591464542686,0.5638854081324755,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,m1_rotating_crescent,0,0.001,0.47393769517971424,0.47393769517971424,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,m1_rotating_crescent,1,0.001,0.5045202084762104,0.5124147583738696,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,m1_rotating_crescent,2,0.001,0.5396216351228547,0.5396216351228547,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,m1_rotating_crescent,3,0.001,0.4840377196767799,0.4840377196767799,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,m1_rotating_crescent,4,0.001,0.5015496268078643,0.5015496268078643,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,m1_rotating_crescent,5,0.001,0.8326868689483491,0.8326868689483491,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,m2_structural_mode,0,0.001,0.4282437282387358,0.4282437282387358,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,m2_structural_mode,1,0.001,0.7441698053098855,0.7441698053098855,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,m2_structural_mode,2,0.001,0.6929659672987798,0.680994671799583,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,m2_structural_mode,3,0.001,0.46209973674633675,0.46209973674633675,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,m2_structural_mode,4,0.001,0.43499813756400507,0.43499813756400507,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,m2_structural_mode,5,0.001,0.7023077343958795,0.7023077343958795,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,0,0.001,0.673420619693189,0.6742945884254408,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,1,0.001,0.6751358930329924,0.6992557165069784,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,2,0.001,0.31214518381541295,0.29921869465533324,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,3,0.001,0.46175196921028894,0.4623432057301091,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,4,0.001,0.7335897758170792,0.7344678549935644,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,5,0.001,0.4238281934200011,0.37749118541881754,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,plunging_feature,0,0.001,0.615229923754338,0.6167248770415104,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,plunging_feature,1,0.001,0.8039066672680559,0.8081665221415179,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,plunging_feature,2,0.001,0.6383251583732921,0.6394532016121577,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,plunging_feature,3,0.001,0.7135906311339377,0.7089552666557373,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,plunging_feature,4,0.001,0.8255984743563908,0.8250934443611637,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,plunging_feature,5,0.001,0.7672493867804192,0.7698163900343462,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,0,0.001,0.5805437749648992,0.5805437749648992,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,1,0.001,0.8486426503432576,0.8486426503432576,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,2,0.001,0.777092411268339,0.777092411268339,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,3,0.001,0.7189842633900703,0.7189842633900703,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,4,0.001,0.6520252483163413,0.6382025661012458,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,5,0.001,0.7015638024322812,0.7015638024322812,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,0,0.001,0.7392053948742273,0.7327558362861262,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,1,0.001,0.42158490822408656,0.3709733118155333,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,2,0.001,0.7178085059633124,0.7103233669036123,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,3,0.001,0.48410213621107645,0.4844758745328695,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,4,0.001,0.4243379576428315,0.4000626389133454,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,5,0.001,0.5560624251427931,0.555688686821,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,0,0.001,0.4752554297036125,0.4752554297036125,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,1,0.001,0.5196836737921214,0.5254766177799141,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,2,0.001,0.5425277575143735,0.5425277575143735,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,3,0.001,0.47882452449765606,0.47882452449765606,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,4,0.001,0.5027606463689444,0.5027606463689444,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,5,0.001,0.8181868211410834,0.8181868211410834,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,0,0.001,0.4281382415126489,0.4281382415126489,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,1,0.001,0.7416591863832525,0.7416591863832525,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,2,0.001,0.6889383701926898,0.6766160074025005,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,3,0.001,0.46549330132288164,0.46549330132288164,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,4,0.001,0.4282781621042791,0.4282781621042791,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,5,0.001,0.7144319780418117,0.7144319780418117,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,0,0.001,0.5963758688768009,0.5824600551005554,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,1,0.001,0.5983961204684163,0.5914131183657272,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,2,0.001,0.44547496212535465,0.4424825126656811,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,3,0.001,0.41538072934426784,0.41446780811646877,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,4,0.001,0.6545197421117057,0.6519364809510877,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,5,0.001,0.555298953861877,0.5155356317850915,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,0,0.001,0.6089018940518279,0.6103968473390002,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,1,0.001,0.8060526926899518,0.8098781021717603,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,2,0.001,0.6414994883811423,0.6422654130258574,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,3,0.001,0.7186628079660784,0.7128936676245481,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,4,0.001,0.8045229476592282,0.8040754944405585,,0
L896_radial_enriched,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,5,0.001,0.7573899843468542,0.7591769765626153,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,0,0.0031622776601683794,0.7969858437187896,0.7969858437187896,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,1,0.0031622776601683794,0.9159382538092289,0.9159382538092289,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,2,0.0031622776601683794,0.7850849160553321,0.7850849160553321,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,3,0.0031622776601683794,0.705521865733417,0.705521865733417,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,4,0.0031622776601683794,0.8280678613991705,0.8275902563019951,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,5,0.0031622776601683794,0.9088598772475134,0.9088598772475134,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,0,0.0031622776601683794,0.6035733954547421,0.6079924207595702,1.795688834437899,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,1,0.0031622776601683794,0.49399239663333383,0.5318287961900019,2.742987545305159,132
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,2,0.0031622776601683794,0.7578842521650863,0.756076847564781,2.4227378199187704,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,3,0.0031622776601683794,0.585813308275394,0.585758575565362,1.6531530746327103,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,4,0.0031622776601683794,0.595806862113853,0.5564545392500464,1.8258101179853081,92
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,5,0.0031622776601683794,0.8234338398612655,0.8232313982702943,1.7188201082658314,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,0,0.0031622776601683794,0.7524954526137687,0.7524954526137687,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,1,0.0031622776601683794,0.7399200643264494,0.7445451532349615,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,2,0.0031622776601683794,0.719864759028351,0.719864759028351,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,3,0.0031622776601683794,0.7368740897059974,0.7368740897059974,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,4,0.0031622776601683794,0.7069634573763338,0.7069634573763338,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,5,0.0031622776601683794,0.8653891782496529,0.8653891782496529,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,0,0.0031622776601683794,0.5353149104954865,0.5353149104954865,1.31908379045623,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,1,0.0031622776601683794,0.7249627065384175,0.7249627065384175,1.6904494245640032,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,2,0.0031622776601683794,0.5868244030342846,0.5790493929411167,1.2008571389149738,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,3,0.0031622776601683794,0.40887181408066425,0.40887181408066425,0.9066124333965131,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,4,0.0031622776601683794,0.591524873927131,0.591524873927131,1.5878562882372718,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,5,0.0031622776601683794,0.7276212187071944,0.7276212187071944,1.779281189907117,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,0,0.0031622776601683794,0.8365508606616923,0.8502062363621532,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,1,0.0031622776601683794,0.7565350042608263,0.8031756318684077,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,0.0031622776601683794,0.4660031302251645,0.4889095217167281,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,0.0031622776601683794,0.8559572258908321,0.866046215926487,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,4,0.0031622776601683794,0.8018183378526601,0.803155093554611,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,5,0.0031622776601683794,0.6037251451286914,0.6488871384618539,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,0,0.0031622776601683794,0.7702108215875834,0.7713257090652524,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,1,0.0031622776601683794,0.8044790000514204,0.8090437493023488,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,2,0.0031622776601683794,0.8701030317152899,0.8723220865636102,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,3,0.0031622776601683794,0.7469643087649105,0.746323943843006,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,4,0.0031622776601683794,0.9328369700871804,0.9331263841757999,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,5,0.0031622776601683794,0.8617575441103884,0.858319820339578,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,0,0.0031622776601683794,0.8060609746565455,0.8060609746565455,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,1,0.0031622776601683794,0.9119021148777933,0.9119021148777933,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,2,0.0031622776601683794,0.8452064564028922,0.8452064564028922,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,3,0.0031622776601683794,0.6788623236926348,0.6788623236926348,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,4,0.0031622776601683794,0.8954961754234648,0.8918239053309067,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,5,0.0031622776601683794,0.9109067311441784,0.9109067311441784,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,0,0.0031622776601683794,0.6201115416441684,0.6223132467365269,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,1,0.0031622776601683794,0.5041594196172953,0.5371700971394144,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,2,0.0031622776601683794,0.7722967092199465,0.7704254718268988,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,3,0.0031622776601683794,0.5730316939952455,0.5730472664253201,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,4,0.0031622776601683794,0.6070347846741361,0.5612782238365275,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,5,0.0031622776601683794,0.8156701184309862,0.8154209595497908,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,0,0.0031622776601683794,0.8032036378096759,0.8032036378096759,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,1,0.0031622776601683794,0.7642745235817766,0.7671208953231008,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,2,0.0031622776601683794,0.7381949947141013,0.7381949947141013,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,3,0.0031622776601683794,0.7212789610855049,0.7212789610855049,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,4,0.0031622776601683794,0.7306878943911761,0.7306878943911761,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,5,0.0031622776601683794,0.8634762967845664,0.8634762967845664,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,0,0.0031622776601683794,0.5410329413950385,0.5410329413950385,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,1,0.0031622776601683794,0.6997300077200969,0.6997300077200969,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,2,0.0031622776601683794,0.6169876656348481,0.6081028778514551,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,3,0.0031622776601683794,0.4799556194488412,0.4799556194488412,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,4,0.0031622776601683794,0.6030483163115676,0.6030483163115676,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,5,0.0031622776601683794,0.7576084394376272,0.7576084394376272,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,0,0.0031622776601683794,0.8268970858755195,0.8424492391620901,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,1,0.0031622776601683794,0.6910434585317342,0.7525606931832945,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,2,0.0031622776601683794,0.4397534900727509,0.44488674972934394,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,3,0.0031622776601683794,0.8575404930405603,0.8702210661007704,,0
