geometry,source_class,arm,retarded_age,lambda_max_per_snr2,lambda_min_per_snr2,log_information_volume_at_reference_snr
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,128.0,1.9911722395559224e-06,0.0,0.019716105291936428
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,132.0,2.3401027699618853e-10,0.0,2.3401000576850023e-06
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,136.0,7.870988246434318e-16,0.0,7.870988247078798e-12
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,140.0,7.563637150806606e-23,0.0,7.563637150811701e-19
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,144.0,2.0762473859558767e-31,0.0,2.0762473859558913e-27
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,148.0,1.6280575747720714e-41,0.0,1.6280575747720743e-37
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,152.0,3.6467189512893175e-53,0.0,3.646718951289327e-49
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,156.0,2.3333327320774643e-66,0.0,2.333332732077469e-62
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,160.0,4.264743295198167e-81,0.0,4.264743295198173e-77
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,164.0,2.2266448827461151e-97,0.0,2.226644882746118e-93
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,168.0,3.3208622772570807e-115,0.0,3.320862277257083e-111
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,172.0,1.414792057332804e-134,0.0,1.4147920573328049e-130
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,176.0,1.7217742293479876e-155,0.0,1.721774229347989e-151
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,180.0,5.985516544468753e-178,0.0,5.985516544468758e-174
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,184.0,5.943864631462712e-202,0.0,5.9438646314627146e-198
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,188.0,1.68607941654101e-227,0.0,1.686079416541011e-223
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,192.0,1.3662462574853906e-254,0.0,1.3662462574853916e-250
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,196.0,3.1624362980044763e-283,0.0,3.162436298004477e-279
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,200.0,2.09101153734e-313,0.0,2.091011537492174e-309
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,204.0,0.0,0.0,0.0
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,208.0,0.0,0.0,0.0
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,212.0,0.0,0.0,0.0
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,216.0,0.0,0.0,0.0
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,220.0,0.0,0.0,0.0
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,224.0,0.0,0.0,0.0
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,228.0,0.0,0.0,0.0
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,232.0,0.0,0.0,0.0
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,236.0,0.0,0.0,0.0
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,240.0,0.0,0.0,0.0
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,244.0,0.0,0.0,0.0
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,248.0,0.0,0.0,0.0
a050_i050,C528_S,EQUALIZED_ORDER_SENSITIVITY,252.0,0.0,0.0,0.0
a050_i050,C528_S,PAIRING_DESTROYED,0.0,1.3265356914124786,1.1417825268762445e-07,304.64358222893713
a050_i050,C528_S,PAIRING_DESTROYED,4.0,1.3456673653631763,1.2550994588165243e-06,310.2217327507505
a050_i050,C528_S,PAIRING_DESTROYED,8.0,1.3539517031676125,3.4153430525905925e-06,314.3239678952206
a050_i050,C528_S,PAIRING_DESTROYED,12.0,1.37572006499419,3.7281168472161515e-06,315.95730170372656
a050_i050,C528_S,PAIRING_DESTROYED,16.0,1.06380191621507,3.978927221966375e-06,315.60430654614623
a050_i050,C528_S,PAIRING_DESTROYED,20.0,0.9533856741400549,4.470784377567643e-06,316.29101044393605
a050_i050,C528_S,PAIRING_DESTROYED,24.0,1.4429577277334253,6.008800764488283e-06,319.92065718713667
a050_i050,C528_S,PAIRING_DESTROYED,28.0,1.466282289953456,9.274240776679146e-06,334.0927125065741
a050_i050,C528_S,PAIRING_DESTROYED,32.0,1.9438062407321937,1.061701385954199e-05,348.7599349725187
a050_i050,C528_S,PAIRING_DESTROYED,36.0,3.4780784385013908,1.2965198150981346e-05,352.58224981921126
a050_i050,C528_S,PAIRING_DESTROYED,40.0,3.566023068579719,1.4050182469751278e-05,345.8931671867208
a050_i050,C528_S,PAIRING_DESTROYED,44.0,2.6074497955456977,1.3101586558005653e-05,332.9280096525668
a050_i050,C528_S,PAIRING_DESTROYED,48.0,2.3455807568989844,1.063331473333988e-05,311.98336165210117
a050_i050,C528_S,PAIRING_DESTROYED,52.0,2.2899441990347,8.427761586091626e-06,282.8542621217671
a050_i050,C528_S,PAIRING_DESTROYED,56.0,1.381327194846401,6.269807852407544e-06,239.1924502898102
a050_i050,C528_S,PAIRING_DESTROYED,60.0,0.11828543462528324,1.455500200412301e-06,166.06027378815523
a050_i050,C528_S,PAIRING_DESTROYED,64.0,0.03351278950851055,2.7203297216400333e-07,123.02370226870963
a050_i050,C528_S,PAIRING_DESTROYED,68.0,0.02860545083545525,2.120098354476871e-07,111.00077812257747
a050_i050,C528_S,PAIRING_DESTROYED,72.0,0.026149183945713535,1.3439710699626593e-07,104.47530902119831
a050_i050,C528_S,PAIRING_DESTROYED,76.0,0.02275630804968644,4.2174934637369434e-08,94.50183799826291
a050_i050,C528_S,PAIRING_DESTROYED,80.0,0.020324658399117332,1.0587931059317055e-08,84.6048347070993
a050_i050,C528_S,PAIRING_DESTROYED,84.0,0.015176930722875908,1.6925765623290684e-09,72.84073828111993
a050_i050,C528_S,PAIRING_DESTROYED,88.0,0.012089402186298585,7.024376996179914e-11,56.86674065647108
a050_i050,C528_S,PAIRING_DESTROYED,92.0,0.010982070060026508,3.940387767952773e-12,40.836587287103185
a050_i050,C528_S,PAIRING_DESTROYED,96.0,0.004892007137550809,4.836204010483253e-13,24.18924904533369
a050_i050,C528_S,PAIRING_DESTROYED,100.0,0.000347118212484481,9.6066209281844e-15,8.133094309711849
a050_i050,C528_S,PAIRING_DESTROYED,104.0,0.0002454144519826564,4.8847511533117223e-17,3.6842506894551468
a050_i050,C528_S,PAIRING_DESTROYED,108.0,0.0001526098729045704,7.529253223135986e-21,2.089278088451975
a050_i050,C528_S,PAIRING_DESTROYED,112.0,3.892679510215431e-05,2.4609699616770384e-26,0.9297286076119539
a050_i050,C528_S,PAIRING_DESTROYED,116.0,9.621387104796466e-06,0.0,0.2499973630776023
a050_i050,C528_S,PAIRING_DESTROYED,120.0,6.904608290417613e-06,0.0,0.06886076460954883
a050_i050,C528_S,PAIRING_DESTROYED,124.0,7.415781740673606e-07,0.0,0.007389638978742949
a050_i050,C528_S,PAIRING_DESTROYED,128.0,2.9790122006721524e-09,0.0,2.9789706855993784e-05
a050_i050,C528_S,PAIRING_DESTROYED,132.0,3.501050652334914e-13,0.0,3.5010506693239642e-09
a050_i050,C528_S,PAIRING_DESTROYED,136.0,1.1775862536304519e-18,0.0,1.1775862536884795e-14
a050_i050,C528_S,PAIRING_DESTROYED,140.0,1.1316031554597509e-25,0.0,1.131603155460183e-21
a050_i050,C528_S,PAIRING_DESTROYED,144.0,3.1062940310564797e-34,0.0,3.1062940310564945e-30
a050_i050,C528_S,PAIRING_DESTROYED,148.0,2.435752868824199e-44,0.0,2.4357528688242043e-40
a050_i050,C528_S,PAIRING_DESTROYED,152.0,5.45589190765694e-56,0.0,5.455891907656954e-52
a050_i050,C528_S,PAIRING_DESTROYED,156.0,3.4909219330739993e-69,0.0,3.4909219330740065e-65
a050_i050,C528_S,PAIRING_DESTROYED,160.0,6.380524176199363e-84,0.0,6.380524176199374e-80
a050_i050,C528_S,PAIRING_DESTROYED,164.0,3.3313051977052293e-100,0.0,3.3313051977052367e-96
a050_i050,C528_S,PAIRING_DESTROYED,168.0,4.968374548996789e-118,0.0,4.968374548996798e-114
a050_i050,C528_S,PAIRING_DESTROYED,172.0,2.1166842412932e-137,0.0,2.116684241293204e-133
a050_i050,C528_S,PAIRING_DESTROYED,176.0,2.575963272790935e-158,0.0,2.5759632727909405e-154
a050_i050,C528_S,PAIRING_DESTROYED,180.0,8.954989872901491e-181,0.0,8.954989872901509e-177
a050_i050,C528_S,PAIRING_DESTROYED,184.0,8.892674038272194e-205,0.0,8.892674038272212e-201
a050_i050,C528_S,PAIRING_DESTROYED,188.0,2.522559914062106e-230,0.0,2.522559914062111e-226
a050_i050,C528_S,PAIRING_DESTROYED,192.0,2.0440543951010227e-257,0.0,2.0440543951010265e-253
a050_i050,C528_S,PAIRING_DESTROYED,196.0,4.731351891174112e-286,0.0,4.731351891174118e-282
a050_i050,C528_S,PAIRING_DESTROYED,200.0,3.12838286e-316,0.0,3.128384292435e-312
a050_i050,C528_S,PAIRING_DESTROYED,204.0,0.0,0.0,0.0
a050_i050,C528_S,PAIRING_DESTROYED,208.0,0.0,0.0,0.0
a050_i050,C528_S,PAIRING_DESTROYED,212.0,0.0,0.0,0.0
a050_i050,C528_S,PAIRING_DESTROYED,216.0,0.0,0.0,0.0
a050_i050,C528_S,PAIRING_DESTROYED,220.0,0.0,0.0,0.0
a050_i050,C528_S,PAIRING_DESTROYED,224.0,0.0,0.0,0.0
a050_i050,C528_S,PAIRING_DESTROYED,228.0,0.0,0.0,0.0
a050_i050,C528_S,PAIRING_DESTROYED,232.0,0.0,0.0,0.0
a050_i050,C528_S,PAIRING_DESTROYED,236.0,0.0,0.0,0.0
a050_i050,C528_S,PAIRING_DESTROYED,240.0,0.0,0.0,0.0
a050_i050,C528_S,PAIRING_DESTROYED,244.0,0.0,0.0,0.0
a050_i050,C528_S,PAIRING_DESTROYED,248.0,0.0,0.0,0.0
a050_i050,C528_S,PAIRING_DESTROYED,252.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,0.0,0.2809343214534784,0.0,90.9607295423676
a050_i050,C1056_ST,DIRECT_PHYSICAL,4.0,0.3319054106558039,1.50018257350758e-14,114.17325233270873
a050_i050,C1056_ST,DIRECT_PHYSICAL,8.0,0.3912122084993739,1.553392709121559e-11,140.7546111498103
a050_i050,C1056_ST,DIRECT_PHYSICAL,12.0,0.4685081712080317,2.5826234130255353e-10,173.02257607460118
a050_i050,C1056_ST,DIRECT_PHYSICAL,16.0,0.650073801922433,4.25771653144638e-09,205.91260710032415
a050_i050,C1056_ST,DIRECT_PHYSICAL,20.0,0.6937436722158459,6.041851678449892e-08,219.68418027814238
a050_i050,C1056_ST,DIRECT_PHYSICAL,24.0,0.6991624530225973,4.449120573775739e-09,220.42339345910176
a050_i050,C1056_ST,DIRECT_PHYSICAL,28.0,0.6937601915385782,3.47759446165205e-10,214.3410068360505
a050_i050,C1056_ST,DIRECT_PHYSICAL,32.0,0.6517441875055074,2.5302967393750796e-11,198.89946953278172
a050_i050,C1056_ST,DIRECT_PHYSICAL,36.0,0.5528564249993217,1.3887338825957533e-12,170.50355174129177
a050_i050,C1056_ST,DIRECT_PHYSICAL,40.0,0.3995486167265222,7.169929643777828e-14,130.8595009950268
a050_i050,C1056_ST,DIRECT_PHYSICAL,44.0,0.2811162354007838,2.4451781206898908e-15,85.93775254652196
a050_i050,C1056_ST,DIRECT_PHYSICAL,48.0,0.1982057761100179,3.544815097348998e-17,57.50495736565773
a050_i050,C1056_ST,DIRECT_PHYSICAL,52.0,0.1220807882515814,0.0,41.664819050791536
a050_i050,C1056_ST,DIRECT_PHYSICAL,56.0,0.04861621988909037,0.0,27.927797775134767
a050_i050,C1056_ST,DIRECT_PHYSICAL,60.0,0.00643078687712896,0.0,12.842603059049825
a050_i050,C1056_ST,DIRECT_PHYSICAL,64.0,7.585766032447894e-05,0.0,0.8737796277319049
a050_i050,C1056_ST,DIRECT_PHYSICAL,68.0,3.809296538124871e-08,0.0,0.0004641770022482559
a050_i050,C1056_ST,DIRECT_PHYSICAL,72.0,6.336053797964476e-13,0.0,7.0357392435292255e-09
a050_i050,C1056_ST,DIRECT_PHYSICAL,76.0,3.206960140377916e-19,0.0,3.3955109996227143e-15
a050_i050,C1056_ST,DIRECT_PHYSICAL,80.0,4.784616963619586e-27,0.0,4.9442826508626854e-23
a050_i050,C1056_ST,DIRECT_PHYSICAL,84.0,2.075025204280175e-36,0.0,2.1168705748252737e-32
a050_i050,C1056_ST,DIRECT_PHYSICAL,88.0,2.5978216930743924e-47,0.0,2.6313895006836666e-43
a050_i050,C1056_ST,DIRECT_PHYSICAL,92.0,9.353407106690979e-60,0.0,9.435137228850626e-56
a050_i050,C1056_ST,DIRECT_PHYSICAL,96.0,9.664105707208806e-74,0.0,9.724075618158207e-70
a050_i050,C1056_ST,DIRECT_PHYSICAL,100.0,2.8616339653860014e-89,0.0,2.8748075456444095e-85
a050_i050,C1056_ST,DIRECT_PHYSICAL,104.0,2.4264230556680916e-106,0.0,2.4350320559693488e-102
a050_i050,C1056_ST,DIRECT_PHYSICAL,108.0,5.888188078297237e-125,0.0,5.904827364596482e-121
a050_i050,C1056_ST,DIRECT_PHYSICAL,112.0,4.087869257480529e-145,0.0,4.097331475823394e-141
a050_i050,C1056_ST,DIRECT_PHYSICAL,116.0,8.117026943105249e-167,0.0,8.132789060075404e-163
a050_i050,C1056_ST,DIRECT_PHYSICAL,120.0,4.608894898200807e-190,0.0,4.616558469290158e-186
a050_i050,C1056_ST,DIRECT_PHYSICAL,124.0,7.482252459219341e-215,0.0,7.493096216194643e-211
a050_i050,C1056_ST,DIRECT_PHYSICAL,128.0,3.472594721398664e-241,0.0,3.477049676197741e-237
a050_i050,C1056_ST,DIRECT_PHYSICAL,132.0,4.607050959065583e-269,0.0,4.612354791494913e-265
a050_i050,C1056_ST,DIRECT_PHYSICAL,136.0,1.7470604051038672e-298,0.0,1.7488873246326643e-294
a050_i050,C1056_ST,DIRECT_PHYSICAL,140.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,144.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,148.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,152.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,156.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,160.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,164.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,168.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,172.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,176.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,180.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,184.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,188.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,192.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,196.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,200.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,204.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,208.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,212.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,216.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,220.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,224.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,228.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,232.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,236.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,240.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,244.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,248.0,0.0,0.0,0.0
a050_i050,C1056_ST,DIRECT_PHYSICAL,252.0,0.0,0.0,0.0
a050_i050,C1056_ST,RESOLVED_PHYSICAL,0.0,0.2809343214534784,0.0,90.9607295423676
a050_i050,C1056_ST,RESOLVED_PHYSICAL,4.0,0.3319054106558039,1.50018257350758e-14,114.17325233270873
a050_i050,C1056_ST,RESOLVED_PHYSICAL,8.0,0.3912122084993739,1.5533927216818484e-11,140.75461114980868
a050_i050,C1056_ST,RESOLVED_PHYSICAL,12.0,0.4685081712080318,2.5826234130807227e-10,173.02257607537572
a050_i050,C1056_ST,RESOLVED_PHYSICAL,16.0,0.6500738019295311,4.257716873201776e-09,205.91262488912574
a050_i050,C1056_ST,RESOLVED_PHYSICAL,20.0,0.6937436890174149,6.041941176587879e-08,219.72540909527729
a050_i050,C1056_ST,RESOLVED_PHYSICAL,24.0,0.6991644814110938,4.459309244138327e-09,224.06779489540935
a050_i050,C1056_ST,RESOLVED_PHYSICAL,28.0,0.6937888089585998,3.531129999218795e-10,229.65499598239674
a050_i050,C1056_ST,RESOLVED_PHYSICAL,32.0,0.6520244168059527,2.6906014024469085e-11,223.93493380051137
a050_i050,C1056_ST,RESOLVED_PHYSICAL,36.0,0.5541057548708213,1.973304700564398e-12,208.72702494192842
a050_i050,C1056_ST,RESOLVED_PHYSICAL,40.0,0.4015678704457587,1.9599371813616997e-13,184.20549034270653
a050_i050,C1056_ST,RESOLVED_PHYSICAL,44.0,0.2832626209677529,8.433222255619958e-13,158.96021726728475
a050_i050,C1056_ST,RESOLVED_PHYSICAL,48.0,0.20037770634770968,7.819625899942356e-11,147.35837761566756
a050_i050,C1056_ST,RESOLVED_PHYSICAL,52.0,0.12415984171771033,1.7020830458519044e-09,128.45481388299137
a050_i050,C1056_ST,RESOLVED_PHYSICAL,56.0,0.050432896796467376,8.696959585953517e-09,98.20368051261599
a050_i050,C1056_ST,RESOLVED_PHYSICAL,60.0,0.007987905867112887,8.121017580356184e-08,67.89935826123275
a050_i050,C1056_ST,RESOLVED_PHYSICAL,64.0,0.002985852333738227,7.893157517888142e-08,52.22250387935682
a050_i050,C1056_ST,RESOLVED_PHYSICAL,68.0,0.0022462597505091605,3.5505695339479826e-08,42.027085484844704
a050_i050,C1056_ST,RESOLVED_PHYSICAL,72.0,0.0018247490712195173,1.926790091272566e-10,31.45717684011737
a050_i050,C1056_ST,RESOLVED_PHYSICAL,76.0,0.0014700231606578447,4.0818028438803214e-14,23.718491527745947
a050_i050,C1056_ST,RESOLVED_PHYSICAL,80.0,0.0011693507344022898,1.133134726864322e-18,18.818208066090758
a050_i050,C1056_ST,RESOLVED_PHYSICAL,84.0,0.000932065416275141,0.0,14.831781406113963
a050_i050,C1056_ST,RESOLVED_PHYSICAL,88.0,0.0007028709620308026,0.0,11.627891474619524
a050_i050,C1056_ST,RESOLVED_PHYSICAL,92.0,0.00041397736520765974,0.0,8.601251266725793
a050_i050,C1056_ST,RESOLVED_PHYSICAL,96.0,9.095182173159873e-05,0.0,3.9237800859033136
a050_i050,C1056_ST,RESOLVED_PHYSICAL,100.0,4.210554966775654e-05,0.0,1.2012304223446686
a050_i050,C1056_ST,RESOLVED_PHYSICAL,104.0,1.0601449362979892e-05,0.0,0.4035447640820868
a050_i050,C1056_ST,RESOLVED_PHYSICAL,108.0,4.754604251015606e-06,0.0,0.20302429894607205
a050_i050,C1056_ST,RESOLVED_PHYSICAL,112.0,2.0429051637523035e-06,0.0,0.09610937119033502
a050_i050,C1056_ST,RESOLVED_PHYSICAL,116.0,1.4019611396527833e-06,0.0,0.026396303882545304
a050_i050,C1056_ST,RESOLVED_PHYSICAL,120.0,1.011773893141294e-06,0.0,0.010292423322557729
a050_i050,C1056_ST,RESOLVED_PHYSICAL,124.0,1.0863381398137963e-07,0.0,0.0010859531305287967
a050_i050,C1056_ST,RESOLVED_PHYSICAL,128.0,4.363943355219729e-10,0.0,4.363940060183707e-06
a050_i050,C1056_ST,RESOLVED_PHYSICAL,132.0,5.1286753253369917e-14,0.0,5.128675380477146e-10
a050_i050,C1056_ST,RESOLVED_PHYSICAL,136.0,1.7250414692754089e-19,0.0,1.7250414694234427e-15
a050_i050,C1056_ST,RESOLVED_PHYSICAL,140.0,1.657681009700945e-26,0.0,1.6576810097020615e-22
a050_i050,C1056_ST,RESOLVED_PHYSICAL,144.0,4.550397903174469e-35,0.0,4.550397903174504e-31
a050_i050,C1056_ST,RESOLVED_PHYSICAL,148.0,3.568124793125004e-45,0.0,3.5681247931250105e-41
a050_i050,C1056_ST,RESOLVED_PHYSICAL,152.0,7.992314587201188e-57,0.0,7.992314587201205e-53
a050_i050,C1056_ST,RESOLVED_PHYSICAL,156.0,5.1138378033720874e-70,0.0,5.113837803372097e-66
a050_i050,C1056_ST,RESOLVED_PHYSICAL,160.0,9.346804759064251e-85,0.0,9.34680475906426e-81
a050_i050,C1056_ST,RESOLVED_PHYSICAL,164.0,4.880015875804409e-101,0.0,4.880015875804415e-97
a050_i050,C1056_ST,RESOLVED_PHYSICAL,168.0,7.278152326826304e-119,0.0,7.27815232682631e-115
a050_i050,C1056_ST,RESOLVED_PHYSICAL,172.0,3.100722416154264e-138,0.0,3.100722416154266e-134
a050_i050,C1056_ST,RESOLVED_PHYSICAL,176.0,3.773518462183589e-159,0.0,3.773518462183592e-155
a050_i050,C1056_ST,RESOLVED_PHYSICAL,180.0,1.3118129427928148e-181,0.0,1.3118129427928156e-177
a050_i050,C1056_ST,RESOLVED_PHYSICAL,184.0,1.302684320698554e-205,0.0,1.3026843206985548e-201
a050_i050,C1056_ST,RESOLVED_PHYSICAL,188.0,3.6952880921179816e-231,0.0,3.6952880921179845e-227
a050_i050,C1056_ST,RESOLVED_PHYSICAL,192.0,2.9943272402576807e-258,0.0,2.9943272402576824e-254
a050_i050,C1056_ST,RESOLVED_PHYSICAL,196.0,6.930938768039562e-287,0.0,6.930938768039564e-283
a050_i050,C1056_ST,RESOLVED_PHYSICAL,200.0,4.582756e-317,0.0,4.58275728083e-313
a050_i050,C1056_ST,RESOLVED_PHYSICAL,204.0,0.0,0.0,0.0
a050_i050,C1056_ST,RESOLVED_PHYSICAL,208.0,0.0,0.0,0.0
a050_i050,C1056_ST,RESOLVED_PHYSICAL,212.0,0.0,0.0,0.0
a050_i050,C1056_ST,RESOLVED_PHYSICAL,216.0,0.0,0.0,0.0
a050_i050,C1056_ST,RESOLVED_PHYSICAL,220.0,0.0,0.0,0.0
a050_i050,C1056_ST,RESOLVED_PHYSICAL,224.0,0.0,0.0,0.0
a050_i050,C1056_ST,RESOLVED_PHYSICAL,228.0,0.0,0.0,0.0
a050_i050,C1056_ST,RESOLVED_PHYSICAL,232.0,0.0,0.0,0.0
a050_i050,C1056_ST,RESOLVED_PHYSICAL,236.0,0.0,0.0,0.0
a050_i050,C1056_ST,RESOLVED_PHYSICAL,240.0,0.0,0.0,0.0
a050_i050,C1056_ST,RESOLVED_PHYSICAL,244.0,0.0,0.0,0.0
a050_i050,C1056_ST,RESOLVED_PHYSICAL,248.0,0.0,0.0,0.0
a050_i050,C1056_ST,RESOLVED_PHYSICAL,252.0,0.0,0.0,0.0
a050_i050,C1056_ST,DELAY_ONLY,0.0,0.2809343214534784,0.0,90.9607295423676
a050_i050,C1056_ST,DELAY_ONLY,4.0,0.3319054106558039,1.50018257350758e-14,114.17325233270873
a050_i050,C1056_ST,DELAY_ONLY,8.0,0.3912122084993739,1.553392709121559e-11,140.7546111498103
a050_i050,C1056_ST,DELAY_ONLY,12.0,0.46850817120803173,2.582623492901434e-10,173.02257607462363
a050_i050,C1056_ST,DELAY_ONLY,16.0,0.6500738019341483,4.2585893720522936e-09,205.9126080985357
a050_i050,C1056_ST,DELAY_ONLY,20.0,0.6937437491049157,6.532839876206432e-08,219.6869851759674
a050_i050,C1056_ST,DELAY_ONLY,24.0,0.6991777700042829,3.672805604658669e-07,221.22178333710687
a050_i050,C1056_ST,DELAY_ONLY,28.0,0.6939430064769275,5.628101973411514e-07,223.01764139562795
a050_i050,C1056_ST,DELAY_ONLY,32.0,0.6522125811532069,5.997519251359517e-07,218.5800367622361
a050_i050,C1056_ST,DELAY_ONLY,36.0,0.5537457275504554,4.781308743046524e-07,208.33502367533617
a050_i050,C1056_ST,DELAY_ONLY,40.0,0.4010254075096137,3.534810206762501e-07,186.56865585163402
a050_i050,C1056_ST,DELAY_ONLY,44.0,0.28273264397723274,3.2163238137275586e-07,159.25101404525046
a050_i050,C1056_ST,DELAY_ONLY,48.0,0.19980610156163042,3.313246798611886e-07,149.02839172771485
a050_i050,C1056_ST,DELAY_ONLY,52.0,0.12340382241951658,2.8383784402369786e-07,138.83211470203804
a050_i050,C1056_ST,DELAY_ONLY,56.0,0.04958818032325757,1.5717437386430213e-07,124.27120737554047
a050_i050,C1056_ST,DELAY_ONLY,60.0,0.020002205677517683,7.499245429094043e-08,107.4988426471451
a050_i050,C1056_ST,DELAY_ONLY,64.0,0.017295728261194965,4.7314175003589655e-08,95.93322793124456
a050_i050,C1056_ST,DELAY_ONLY,68.0,0.01843749393314774,3.480271491074662e-08,91.79073150035234
a050_i050,C1056_ST,DELAY_ONLY,72.0,0.018704873123678453,2.7167748079629823e-08,88.31953449325957
a050_i050,C1056_ST,DELAY_ONLY,76.0,0.01872206947369613,2.0380962367031347e-08,78.68176078178702
a050_i050,C1056_ST,DELAY_ONLY,80.0,0.016157474212498326,1.2769646765118848e-08,67.87832642460316
a050_i050,C1056_ST,DELAY_ONLY,84.0,0.015329844070901747,1.0476662481800247e-10,51.3241420988789
a050_i050,C1056_ST,DELAY_ONLY,88.0,0.014457032368453367,3.0912509818197507e-12,37.182281687807
a050_i050,C1056_ST,DELAY_ONLY,92.0,0.012092936438773082,2.0128391284719873e-14,26.89142327095609
a050_i050,C1056_ST,DELAY_ONLY,96.0,0.0021043937078235927,4.679804018585472e-18,13.553819966630911
a050_i050,C1056_ST,DELAY_ONLY,100.0,8.504382827355327e-05,3.535291965903041e-22,3.3426236261152034
a050_i050,C1056_ST,DELAY_ONLY,104.0,8.028450857756065e-05,0.0,1.749220330458832
a050_i050,C1056_ST,DELAY_ONLY,108.0,4.8841500228982614e-05,0.0,1.0753443929463733
a050_i050,C1056_ST,DELAY_ONLY,112.0,2.7066401648540796e-05,0.0,0.4465538000769519
a050_i050,C1056_ST,DELAY_ONLY,116.0,5.603316947513977e-06,0.0,0.086728042594927
a050_i050,C1056_ST,DELAY_ONLY,120.0,4.070405001207118e-06,0.0,0.040207908149243486
a050_i050,C1056_ST,DELAY_ONLY,124.0,4.3718027002048885e-07,0.0,0.004362525495173118
a050_i050,C1056_ST,DELAY_ONLY,128.0,1.756208176711014e-09,0.0,1.7561935185619316e-05
a050_i050,C1056_ST,DELAY_ONLY,132.0,2.063963949601998e-13,0.0,2.0639639544141943e-09
a050_i050,C1056_ST,DELAY_ONLY,136.0,6.942189120929566e-19,0.0,6.942189121111911e-15
