family,index,off_manifold,canary,age_M,peak,cardinality,peak_r,peak_phi,peak_amplitude,peak_prominence
two_hotspot_trajectories,17,False,False,78.0,1,2,21.685751664232473,1.9634954084936207,0.15026842117009145,0.05764963007588571
two_hotspot_trajectories,17,False,False,80.0,0,2,29.659534639761464,1.718058482431918,0.18336209718628285,0.27068158696390304
two_hotspot_trajectories,17,False,False,80.0,1,2,21.685751664232473,1.9634954084936207,0.15029438480976529,0.0575495608649204
two_hotspot_trajectories,17,False,False,82.0,0,2,29.659534639761464,1.718058482431918,0.18341284090550636,0.2707360001706969
two_hotspot_trajectories,17,False,False,82.0,1,2,21.685751664232473,1.9144080232812801,0.15022032856722542,0.0574017444329214
two_hotspot_trajectories,17,False,False,84.0,0,2,29.659534639761464,1.718058482431918,0.18339726318833263,0.27071911492610123
two_hotspot_trajectories,17,False,False,84.0,1,2,21.685751664232473,1.9144080232812801,0.15031593845804211,0.0574719420687297
two_hotspot_trajectories,17,False,False,86.0,0,2,29.659534639761464,1.718058482431918,0.1833153753707891,0.27063139157713556
two_hotspot_trajectories,17,False,False,86.0,1,2,21.685751664232473,1.9144080232812801,0.15027271394082498,0.05730020937091855
two_hotspot_trajectories,17,False,False,88.0,0,2,29.659534639761464,1.6689710972195777,0.1833742844567644,0.27069453670478516
two_hotspot_trajectories,17,False,False,88.0,1,2,21.685751664232473,1.8653206380689396,0.1503012365687636,0.05725279856388778
two_hotspot_trajectories,17,False,False,90.0,0,2,29.659534639761464,1.6689710972195777,0.18341671540553442,0.2707400758447721
two_hotspot_trajectories,17,False,False,90.0,1,2,21.685751664232473,1.8653206380689396,0.15032769076332808,0.057256192525735106
two_hotspot_trajectories,17,False,False,92.0,0,2,29.659534639761464,1.6689710972195777,0.18339281895958345,0.27071424716924375
two_hotspot_trajectories,17,False,False,92.0,1,2,21.685751664232473,1.8162332528565992,0.1502502426834176,0.0570742176230762
two_hotspot_trajectories,17,False,False,94.0,0,2,29.659534639761464,1.6689710972195777,0.18330261359990643,0.2706177276533435
two_hotspot_trajectories,17,False,False,94.0,1,2,21.685751664232473,1.8162332528565992,0.15034638554130167,0.057092281825751254
two_hotspot_trajectories,17,False,False,96.0,0,2,29.659534639761464,1.6198837120072371,0.18338515883299583,0.2707060839375879
two_hotspot_trajectories,17,False,False,96.0,1,2,21.685751664232473,1.8162332528565992,0.1503036716548841,0.05702462038373968
two_hotspot_trajectories,17,False,False,98.0,0,2,29.659534639761464,1.6198837120072371,0.18341926964546465,0.27074271858505417
two_hotspot_trajectories,17,False,False,98.0,1,2,21.685751664232473,1.7671458676442586,0.15032874836210752,0.05697347037497057
two_hotspot_trajectories,17,False,False,100.0,0,2,29.659534639761464,1.6198837120072371,0.1833870486031226,0.270707957289486
two_hotspot_trajectories,17,False,False,100.0,1,2,21.685751664232473,1.7671458676442586,0.1503557526994337,0.05692027982080444
two_hotspot_trajectories,17,False,False,102.0,0,2,29.659534639761464,1.5707963267948966,0.18330261369897202,0.27061777334465
two_hotspot_trajectories,17,False,False,102.0,1,2,21.685751664232473,1.718058482431918,0.15027475117855807,0.05681244684079649
two_hotspot_trajectories,17,False,False,104.0,0,2,29.659534639761464,1.5707963267948966,0.18339470976965308,0.27071615938767535
two_hotspot_trajectories,17,False,False,104.0,1,2,21.685751664232473,1.718058482431918,0.15037147971600054,0.056861310842551596
two_hotspot_trajectories,17,False,False,106.0,0,2,29.659534639761464,1.5707963267948966,0.18342049406412522,0.2707438486111521
two_hotspot_trajectories,17,False,False,106.0,1,2,21.685751664232473,1.718058482431918,0.15032933285156308,0.05673688431619911
two_hotspot_trajectories,17,False,False,108.0,0,2,29.659534639761464,1.5707963267948966,0.18337994383173312,0.2707001835237747
two_hotspot_trajectories,17,False,False,108.0,1,2,21.685751664232473,1.6689710972195777,0.15035081137019105,0.05672965141904432
two_hotspot_trajectories,17,False,False,110.0,0,2,29.659534639761464,1.521708941582556,0.18331915638164378,0.2706352737166808
two_hotspot_trajectories,17,False,False,110.0,1,2,21.685751664232473,1.6689710972195777,0.15037841524815043,0.05673779707992549
two_hotspot_trajectories,17,False,False,112.0,0,2,29.659534639761464,1.521708941582556,0.1834029294500811,0.2707248661997346
two_hotspot_trajectories,17,False,False,112.0,1,2,21.685751664232473,1.6198837120072371,0.1502937287688202,0.05656878161593007
two_hotspot_trajectories,17,False,False,114.0,0,2,29.659534639761464,1.521708941582556,0.183420382482309,0.2707436021682451
two_hotspot_trajectories,17,False,False,114.0,1,2,21.685751664232473,1.6198837120072371,0.15039108558307654,0.05663555308939984
two_hotspot_trajectories,17,False,False,116.0,0,2,29.659534639761464,1.521708941582556,0.18337150778370684,0.27069104660215443
two_hotspot_trajectories,17,False,False,116.0,1,2,21.685751664232473,1.6198837120072371,0.1503495676495618,0.05660300648810446
two_hotspot_trajectories,17,False,False,118.0,0,2,29.659534639761464,1.4726215563702154,0.18333440316796532,0.27065145336365853
two_hotspot_trajectories,17,False,False,118.0,1,2,21.685751664232473,1.5707963267948966,0.15036744593655657,0.05653450324661996
two_hotspot_trajectories,17,False,False,120.0,0,2,29.659534639761464,1.4726215563702154,0.18341033611036744,0.2707327520332422
two_hotspot_trajectories,17,False,False,120.0,1,2,21.685751664232473,1.5707963267948966,0.1503972475736253,0.05653133685226562
two_hotspot_trajectories,18,False,False,0.0,0,2,34.686402465268635,4.614214209960009,0.09316468858291872,0.13856732503505675
two_hotspot_trajectories,18,False,False,0.0,1,2,28.151358485350123,1.8162332528565992,0.09014526408258011,0.11030704523854808
two_hotspot_trajectories,18,False,False,2.0,0,2,34.686402465268635,4.614214209960009,0.0931040638491992,0.1384704544460319
two_hotspot_trajectories,18,False,False,2.0,1,2,28.151358485350123,1.8162332528565992,0.09017437267009645,0.11051384110420716
two_hotspot_trajectories,18,False,False,4.0,0,2,34.686402465268635,4.565126824747668,0.09315977310202447,0.13848184665355184
two_hotspot_trajectories,18,False,False,4.0,1,2,28.151358485350123,1.8162332528565992,0.09016217944987572,0.11033249499011932
two_hotspot_trajectories,18,False,False,6.0,0,2,34.686402465268635,4.565126824747668,0.09319253294884165,0.1384620535315651
two_hotspot_trajectories,18,False,False,6.0,1,2,28.151358485350123,1.8162332528565992,0.09010869621361249,0.11049707432011355
two_hotspot_trajectories,18,False,False,8.0,0,2,34.686402465268635,4.565126824747668,0.0931954131844772,0.13843516030196384
two_hotspot_trajectories,18,False,False,8.0,1,2,28.151358485350123,1.7671458676442586,0.09016088238025527,0.11076661176231664
two_hotspot_trajectories,18,False,False,10.0,0,2,34.686402465268635,4.565126824747668,0.09316840776851389,0.13837248050273343
two_hotspot_trajectories,18,False,False,10.0,1,2,28.151358485350123,1.7671458676442586,0.09017449679597676,0.11097866862476574
two_hotspot_trajectories,18,False,False,12.0,0,2,34.686402465268635,4.565126824747668,0.0931115318612039,0.13827175410877715
two_hotspot_trajectories,18,False,False,12.0,1,2,28.151358485350123,1.7671458676442586,0.09014680861338221,0.11079060927917296
two_hotspot_trajectories,18,False,False,14.0,0,2,34.686402465268635,4.516039439535327,0.09315188772078978,0.13825991567923923
two_hotspot_trajectories,18,False,False,14.0,1,2,28.151358485350123,1.718058482431918,0.09013128248936017,0.11095074081605916
two_hotspot_trajectories,18,False,False,16.0,0,2,34.686402465268635,4.516039439535327,0.09318840631884713,0.13826142238185468
two_hotspot_trajectories,18,False,False,16.0,1,2,28.151358485350123,1.718058482431918,0.09017070107893256,0.11121102213385799
two_hotspot_trajectories,18,False,False,18.0,0,2,34.686402465268635,4.516039439535327,0.0931950427316524,0.13823296499552679
two_hotspot_trajectories,18,False,False,18.0,1,2,28.151358485350123,1.718058482431918,0.09016881984624017,0.11141435366236783
two_hotspot_trajectories,18,False,False,20.0,0,2,34.686402465268635,4.516039439535327,0.09317178858585212,0.1381663358446026
two_hotspot_trajectories,18,False,False,20.0,1,2,28.151358485350123,1.718058482431918,0.0901256409212429,0.1112308040157262
two_hotspot_trajectories,18,False,False,22.0,0,2,34.686402465268635,4.516039439535327,0.09311865676017846,0.13806137769166685
two_hotspot_trajectories,18,False,False,22.0,1,2,28.151358485350123,1.6689710972195777,0.09015079096494123,0.11139224311971307
two_hotspot_trajectories,18,False,False,24.0,0,2,34.686402465268635,4.466952054322987,0.09314367368516842,0.13804606761738794
two_hotspot_trajectories,18,False,False,24.0,1,2,28.151358485350123,1.6689710972195777,0.09017471889954838,0.11164041944681664
two_hotspot_trajectories,18,False,False,26.0,0,2,34.686402465268635,4.466952054322987,0.09318394469529867,0.1380518326789287
two_hotspot_trajectories,18,False,False,26.0,1,2,28.151358485350123,1.6689710972195777,0.09015734287330698,0.11183176710107859
two_hotspot_trajectories,18,False,False,28.0,0,2,34.686402465268635,4.466952054322987,0.09319433163645516,0.13801932769734543
two_hotspot_trajectories,18,False,False,28.0,1,2,28.151358485350123,1.6198837120072371,0.09011477089140091,0.11166936965764941
two_hotspot_trajectories,18,False,False,30.0,0,2,34.686402465268635,4.466952054322987,0.09317482376671901,0.13794836981502762
two_hotspot_trajectories,18,False,False,30.0,1,2,28.151358485350123,1.6198837120072371,0.09016450071640351,0.11181900704923076
two_hotspot_trajectories,18,False,False,32.0,0,2,34.686402465268635,4.466952054322987,0.09312543139840841,0.13785326416083027
two_hotspot_trajectories,18,False,False,32.0,1,2,28.151358485350123,1.6198837120072371,0.09017293523885161,0.1120549491529064
two_hotspot_trajectories,18,False,False,34.0,0,2,34.686402465268635,4.417864669110647,0.09313512301037057,0.13782904364839882
two_hotspot_trajectories,18,False,False,34.0,1,2,28.151358485350123,1.6198837120072371,0.09014006697126008,0.11223419098801896
two_hotspot_trajectories,18,False,False,36.0,0,2,34.686402465268635,4.417864669110647,0.09317914055982267,0.13783065896989002
two_hotspot_trajectories,18,False,False,36.0,1,2,28.151358485350123,1.5707963267948966,0.09013816580555568,0.1121304724344886
two_hotspot_trajectories,18,False,False,38.0,0,2,34.686402465268635,4.417864669110647,0.09319327269609316,0.1377937248318424
two_hotspot_trajectories,18,False,False,38.0,1,2,28.151358485350123,1.5707963267948966,0.09017240900496931,0.11223117850872336
two_hotspot_trajectories,18,False,False,40.0,0,2,34.686402465268635,4.417864669110647,0.09317750612901601,0.13772679316057515
two_hotspot_trajectories,18,False,False,40.0,1,2,28.151358485350123,1.5707963267948966,0.09016534921577829,0.1124547584167374
two_hotspot_trajectories,18,False,False,42.0,0,2,34.686402465268635,4.417864669110647,0.09313184884414324,0.13764782182339974
two_hotspot_trajectories,18,False,False,42.0,1,2,28.151358485350123,1.5707963267948966,0.09011699330667688,0.11262177365806475
two_hotspot_trajectories,18,False,False,44.0,0,2,34.686402465268635,4.368777283898306,0.0931262283315923,0.13760029380956448
two_hotspot_trajectories,18,False,False,44.0,1,2,28.151358485350123,1.521708941582556,0.09015576180296561,0.11257424984782334
two_hotspot_trajectories,18,False,False,46.0,0,2,34.686402465268635,4.368777283898306,0.0931739867621405,0.13759737547257966
two_hotspot_trajectories,18,False,False,46.0,1,2,28.151358485350123,1.521708941582556,0.09017451431397688,0.11262890541049568
two_hotspot_trajectories,18,False,False,48.0,0,2,34.686402465268635,4.368777283898306,0.09319185885662494,0.1375585706495909
two_hotspot_trajectories,18,False,False,48.0,1,2,28.151358485350123,1.521708941582556,0.09015196163097046,0.11283999685550031
two_hotspot_trajectories,18,False,False,50.0,0,2,34.686402465268635,4.368777283898306,0.09317982904537733,0.13751382723227248
two_hotspot_trajectories,18,False,False,50.0,1,2,28.151358485350123,1.4726215563702154,0.09012299784361591,0.11302953917024569
two_hotspot_trajectories,18,False,False,52.0,0,2,34.686402465268635,4.368777283898306,0.09313790289318062,0.13743049172595426
two_hotspot_trajectories,18,False,False,52.0,1,2,28.151358485350123,1.4726215563702154,0.09016755692116325,0.1130009031883111
two_hotspot_trajectories,18,False,False,54.0,0,2,34.686402465268635,4.319689898685965,0.0931169826582433,0.13735928841147657
two_hotspot_trajectories,18,False,False,54.0,1,2,28.151358485350123,1.4726215563702154,0.09017081666614503,0.11301233760178112
two_hotspot_trajectories,18,False,False,56.0,0,2,34.686402465268635,4.319689898685965,0.0931684764922879,0.13735144339863875
two_hotspot_trajectories,18,False,False,56.0,1,2,28.151358485350123,1.4726215563702154,0.09013277432767704,0.11321081597819645
two_hotspot_trajectories,18,False,False,58.0,0,2,34.686402465268635,4.319689898685965,0.09319008377168031,0.1373380350628308
two_hotspot_trajectories,18,False,False,58.0,1,2,28.151358485350123,1.423534171157875,0.09014447724716972,0.11344403367134893
two_hotspot_trajectories,18,False,False,60.0,0,2,34.686402465268635,4.319689898685965,0.09318178641204812,0.13728882865564285
two_hotspot_trajectories,18,False,False,60.0,1,2,28.151358485350123,1.423534171157875,0.09017354917515157,0.11341063573744536
two_hotspot_trajectories,18,False,False,62.0,0,2,34.686402465268635,4.319689898685965,0.0931435874253024,0.13720074302881802
two_hotspot_trajectories,18,False,False,62.0,1,2,28.151358485350123,1.423534171157875,0.0901613158221958,0.11338162580461521
two_hotspot_trajectories,18,False,False,64.0,0,2,34.686402465268635,4.270602513473625,0.09310737931720565,0.1371054851910335
two_hotspot_trajectories,18,False,False,64.0,1,2,28.151358485350123,1.423534171157875,0.09010778879924206,0.113567368270507
two_hotspot_trajectories,18,False,False,66.0,0,2,34.686402465268635,4.270602513473625,0.09316260350824943,0.13712039341990956
two_hotspot_trajectories,18,False,False,66.0,1,2,28.151358485350123,1.3744467859455345,0.09016015563052072,0.11384413221600642
two_hotspot_trajectories,18,False,False,68.0,0,2,34.686402465268635,4.270602513473625,0.09318794130486206,0.1371053228697979
two_hotspot_trajectories,18,False,False,68.0,1,2,28.151358485350123,1.3744467859455345,0.0901737367683122,0.1138036526228695
two_hotspot_trajectories,18,False,False,70.0,0,2,34.686402465268635,4.270602513473625,0.09318337216022267,0.1370512641583177
two_hotspot_trajectories,18,False,False,70.0,1,2,28.151358485350123,1.3744467859455345,0.0901460123359842,0.1137369219776661
two_hotspot_trajectories,18,False,False,72.0,0,2,34.686402465268635,4.270602513473625,0.09314889679169526,0.13695802932690015
two_hotspot_trajectories,18,False,False,72.0,1,2,28.151358485350123,1.325359400733194,0.09013063985744083,0.11396343978607727
two_hotspot_trajectories,18,False,False,74.0,0,2,34.686402465268635,4.221515128261284,0.0930974122657921,0.1368608842852083
two_hotspot_trajectories,18,False,False,74.0,1,2,28.151358485350123,1.325359400733194,0.09017003138161739,0.11422998417389124
two_hotspot_trajectories,18,False,False,76.0,0,2,34.686402465268635,4.221515128261284,0.09315636183386022,0.1368799244037367
two_hotspot_trajectories,18,False,False,76.0,1,2,28.151358485350123,1.325359400733194,0.0901681203553771,0.11418016221146651
two_hotspot_trajectories,18,False,False,78.0,0,2,34.686402465268635,4.221515128261284,0.09318542569749892,0.13685989464644815
two_hotspot_trajectories,18,False,False,78.0,1,2,28.151358485350123,1.325359400733194,0.09012490877174655,0.11407837970809297
two_hotspot_trajectories,18,False,False,80.0,0,2,34.686402465268635,4.221515128261284,0.0931845809866672,0.1368005806366615
two_hotspot_trajectories,18,False,False,80.0,1,2,28.151358485350123,1.2762720155208536,0.09015019940201074,0.11434805391586039
two_hotspot_trajectories,18,False,False,82.0,0,2,34.686402465268635,4.221515128261284,0.09315382585479544,0.13671878368963014
two_hotspot_trajectories,18,False,False,82.0,1,2,28.151358485350123,1.2762720155208536,0.09017410319086452,0.11460174002151344
two_hotspot_trajectories,18,False,False,84.0,0,2,34.686402465268635,4.221515128261284,0.09309317955547228,0.13661872339816547
two_hotspot_trajectories,18,False,False,84.0,1,2,28.151358485350123,1.2762720155208536,0.09015670024667927,0.11454037364589081
two_hotspot_trajectories,18,False,False,86.0,0,2,34.686402465268635,4.172427743048944,0.09314974585351128,0.1366265894955044
two_hotspot_trajectories,18,False,False,86.0,1,2,28.151358485350123,1.227184630308513,0.09011424582139752,0.11442239154639786
two_hotspot_trajectories,18,False,False,88.0,0,2,34.686402465268635,4.172427743048944,0.09318253168376668,0.13660119488858924
two_hotspot_trajectories,18,False,False,88.0,1,2,28.151358485350123,1.227184630308513,0.09016395620913616,0.11471885202170956
two_hotspot_trajectories,18,False,False,90.0,0,2,34.686402465268635,4.172427743048944,0.0931854076361889,0.13654761849525374
two_hotspot_trajectories,18,False,False,90.0,1,2,28.151358485350123,1.227184630308513,0.0901723691180161,0.11495955071915746
two_hotspot_trajectories,18,False,False,92.0,0,2,34.686402465268635,4.172427743048944,0.09315836941321506,0.13648165581744442
two_hotspot_trajectories,18,False,False,92.0,1,2,28.151358485350123,1.227184630308513,0.09013947688019439,0.11488449698935996
two_hotspot_trajectories,18,False,False,94.0,0,2,34.686402465268635,4.172427743048944,0.09310143395989463,0.13637640849992874
two_hotspot_trajectories,18,False,False,94.0,1,2,28.151358485350123,1.1780972450961724,0.09013768258882811,0.1147927680892353
two_hotspot_trajectories,18,False,False,96.0,0,2,34.686402465268635,4.123340357836604,0.09314275042945654,0.13635982962210905
two_hotspot_trajectories,18,False,False,96.0,1,2,28.151358485350123,1.1780972450961724,0.09017190893744552,0.11507598452416584
two_hotspot_trajectories,18,False,False,98.0,0,2,34.686402465268635,4.123340357836604,0.09317925415333811,0.136334448453785
two_hotspot_trajectories,18,False,False,98.0,1,2,28.151358485350123,1.1780972450961724,0.09016483026415617,0.11530356929831426
two_hotspot_trajectories,18,False,False,100.0,0,2,34.686402465268635,4.123340357836604,0.09318584724234892,0.13630259858604188
two_hotspot_trajectories,18,False,False,100.0,1,2,28.151358485350123,1.1780972450961724,0.09011645328754075,0.11521274492425512
two_hotspot_trajectories,18,False,False,102.0,0,2,34.686402465268635,4.123340357836604,0.09316252303248619,0.13623134421865085
two_hotspot_trajectories,18,False,False,102.0,1,2,28.151358485350123,1.1290098598838318,0.0901553186979883,0.11516480738671082
two_hotspot_trajectories,18,False,False,104.0,0,2,34.686402465268635,4.123340357836604,0.09310929587208733,0.13612050152111024
two_hotspot_trajectories,18,False,False,104.0,1,2,28.151358485350123,1.1290098598838318,0.09017405669030314,0.11541960228321115
two_hotspot_trajectories,18,False,False,106.0,0,2,34.686402465268635,4.074252972624263,0.09313537058565827,0.1360792451545192
two_hotspot_trajectories,18,False,False,106.0,1,2,28.151358485350123,1.1290098598838318,0.09015148737585887,0.11563394897868627
two_hotspot_trajectories,18,False,False,108.0,0,2,34.686402465268635,4.074252972624263,0.09317558842284335,0.13608149170674816
two_hotspot_trajectories,18,False,False,108.0,1,2,28.151358485350123,1.0799224746714913,0.09012260278253621,0.11556030087867614
two_hotspot_trajectories,18,False,False,110.0,0,2,34.686402465268635,4.074252972624263,0.09318589541077309,0.13604424195916603
two_hotspot_trajectories,18,False,False,110.0,1,2,28.151358485350123,1.0799224746714913,0.09016715101360616,0.11552485433742148
two_hotspot_trajectories,18,False,False,112.0,0,2,34.686402465268635,4.074252972624263,0.09316628227010283,0.13596728587846227
two_hotspot_trajectories,18,False,False,112.0,1,2,28.151358485350123,1.0799224746714913,0.09017039816695344,0.11574985606574992
two_hotspot_trajectories,18,False,False,114.0,0,2,34.686402465268635,4.074252972624263,0.09311676110898821,0.1358504315061849
two_hotspot_trajectories,18,False,False,114.0,1,2,28.151358485350123,1.0799224746714913,0.09013234157515208,0.1159508432956155
two_hotspot_trajectories,18,False,False,116.0,0,2,34.686402465268635,4.025165587411922,0.09312760296171113,0.13581831408822978
two_hotspot_trajectories,18,False,False,116.0,1,2,28.151358485350123,1.030835089459151,0.09014411757661249,0.11591357005240059
two_hotspot_trajectories,18,False,False,118.0,0,2,34.686402465268635,4.025165587411922,0.09317155591876825,0.13581510791792112
two_hotspot_trajectories,18,False,False,118.0,1,2,28.151358485350123,1.030835089459151,0.09017322790386614,0.11586936016613082
two_hotspot_trajectories,18,False,False,120.0,0,2,34.686402465268635,4.025165587411922,0.09318587713431488,0.1357727118774063
two_hotspot_trajectories,18,False,False,120.0,1,2,28.151358485350123,1.030835089459151,0.09016153420167129,0.11606650274769492
two_hotspot_trajectories,19,False,False,0.0,0,2,42.73848868105986,3.77972866135022,0.11104198618655395,0.14549027633588849
two_hotspot_trajectories,19,False,False,0.0,1,2,40.56525264457996,2.8961557275280905,0.09889728485790963,0.029970177177427046
two_hotspot_trajectories,19,False,False,2.0,0,2,42.73848868105986,3.77972866135022,0.11102277298894146,0.14547106313940233
two_hotspot_trajectories,19,False,False,2.0,1,2,40.56525264457996,2.8961557275280905,0.09886008758472115,0.02916074492298304
two_hotspot_trajectories,19,False,False,4.0,0,2,42.73848868105986,3.77972866135022,0.11096572439867,0.14541401454859337
two_hotspot_trajectories,19,False,False,4.0,1,2,40.56525264457996,2.8961557275280905,0.09878480207765995,0.02841499496381457
two_hotspot_trajectories,19,False,False,6.0,0,2,42.73848868105986,3.77972866135022,0.11087073227078914,0.14531902241847686
two_hotspot_trajectories,19,False,False,6.0,1,2,40.56525264457996,2.8961557275280905,0.09867204286114123,0.028803926720962006
two_hotspot_trajectories,19,False,False,8.0,0,2,42.73848868105986,3.730641276137879,0.11083450659576692,0.14528279673946415
two_hotspot_trajectories,19,False,False,8.0,1,2,40.56525264457996,2.84706834231575,0.09866572133059305,0.029283528131773554
two_hotspot_trajectories,19,False,False,10.0,0,2,42.73848868105986,3.730641276137879,0.11092302417955505,0.14537131431953712
two_hotspot_trajectories,19,False,False,10.0,1,2,40.56525264457996,2.84706834231575,0.09870872210159648,0.029796499904529303
two_hotspot_trajectories,19,False,False,12.0,0,2,42.73848868105986,3.730641276137879,0.11097415790469022,0.14542244804838092
two_hotspot_trajectories,19,False,False,12.0,1,2,40.56525264457996,2.84706834231575,0.09871236677551747,0.0302540252799577
two_hotspot_trajectories,19,False,False,14.0,0,2,42.73848868105986,3.730641276137879,0.11098769543208366,0.1454359855777705
two_hotspot_trajectories,19,False,False,14.0,1,2,40.56525264457996,2.84706834231575,0.09867715686520286,0.03008552072878501
two_hotspot_trajectories,19,False,False,16.0,0,2,42.73848868105986,3.730641276137879,0.11096346126744523,0.1454117514134135
two_hotspot_trajectories,19,False,False,16.0,1,2,40.56525264457996,2.84706834231575,0.09860364667164903,0.02888380163850303
two_hotspot_trajectories,19,False,False,18.0,0,2,42.73848868105986,3.730641276137879,0.11090131702825852,0.1453496071727692
two_hotspot_trajectories,19,False,False,18.0,1,2,40.56525264457996,2.84706834231575,0.09849244224324713,0.029081158911258898
two_hotspot_trajectories,19,False,False,20.0,0,2,42.73848868105986,3.730641276137879,0.11080116164905782,0.14524945179032453
two_hotspot_trajectories,19,False,False,20.0,1,2,40.56525264457996,2.7979809571034093,0.09848008655084903,0.029558801981786495
two_hotspot_trajectories,19,False,False,22.0,0,2,42.73848868105986,3.6815538909255388,0.11079561638038908,0.14524390651655444
two_hotspot_trajectories,19,False,False,22.0,1,2,40.56525264457996,2.7979809571034093,0.09852559055302301,0.030078064784271788
two_hotspot_trajectories,19,False,False,24.0,0,2,42.73848868105986,3.6815538909255388,0.1108793186860686,0.14532760882345006
two_hotspot_trajectories,19,False,False,24.0,1,2,40.56525264457996,2.7979809571034093,0.0985315454715515,0.030541384815174086
two_hotspot_trajectories,19,False,False,26.0,0,2,42.73848868105986,3.6815538909255388,0.11092554308657042,0.14537383322687816
two_hotspot_trajectories,19,False,False,26.0,1,2,40.56525264457996,2.7979809571034093,0.09849844337839384,0.03094914598737901
two_hotspot_trajectories,19,False,False,28.0,0,2,42.73848868105986,3.6815538909255388,0.11093408404194954,0.14538237418341132
two_hotspot_trajectories,19,False,False,28.0,1,2,40.56525264457996,2.7979809571034093,0.09842682949217145,0.02981510458433506
two_hotspot_trajectories,19,False,False,30.0,0,2,42.73848868105986,3.6815538909255388,0.11090477299116012,0.14535306313198962
two_hotspot_trajectories,19,False,False,30.0,1,2,40.56525264457996,2.7979809571034093,0.09831730116382817,0.02936101752967979
two_hotspot_trajectories,19,False,False,32.0,0,2,42.73848868105986,3.6815538909255388,0.1108374786038667,0.14528576874224025
two_hotspot_trajectories,19,False,False,32.0,1,2,40.56525264457996,2.748893571891069,0.09829821981051146,0.02983632239110781
two_hotspot_trajectories,19,False,False,34.0,0,2,42.73848868105986,3.6815538909255388,0.11073210697050828,0.14518039710454078
two_hotspot_trajectories,19,False,False,34.0,1,2,40.56525264457996,2.748893571891069,0.09834634622597961,0.030362315497362277
two_hotspot_trajectories,19,False,False,36.0,0,2,42.73848868105986,3.6324665057131984,0.11075753654570476,0.14520582667605486
two_hotspot_trajectories,19,False,False,36.0,1,2,40.56525264457996,2.748893571891069,0.09835473167364553,0.030831878734462748
two_hotspot_trajectories,19,False,False,38.0,0,2,42.73848868105986,3.6324665057131984,0.1108363640498955,0.1452846541841682
two_hotspot_trajectories,19,False,False,38.0,1,2,40.56525264457996,2.748893571891069,0.0983238585853437,0.03124537106313538
two_hotspot_trajectories,19,False,False,40.0,0,2,42.73848868105986,3.6324665057131984,0.11087762082978979,0.14532591096614783
two_hotspot_trajectories,19,False,False,40.0,1,2,40.56525264457996,2.748893571891069,0.0982542628891231,0.030751275275406137
two_hotspot_trajectories,19,False,False,42.0,0,2,42.73848868105986,3.6324665057131984,0.11088110823495238,0.1453293983715555
two_hotspot_trajectories,19,False,False,42.0,1,2,40.56525264457996,2.748893571891069,0.09814653302154232,0.029643150582060823
two_hotspot_trajectories,19,False,False,44.0,0,2,42.73848868105986,3.6324665057131984,0.11084666472215328,0.14529495485713423
two_hotspot_trajectories,19,False,False,44.0,1,2,40.56525264457996,2.6998061866787286,0.0981200302960393,0.030115726911986926
two_hotspot_trajectories,19,False,False,46.0,0,2,42.73848868105986,3.6324665057131984,0.11077416609199789,0.1452224562234381
two_hotspot_trajectories,19,False,False,46.0,1,2,40.56525264457996,2.6998061866787286,0.0981708986305428,0.030648883903552068
two_hotspot_trajectories,19,False,False,48.0,0,2,42.73848868105986,3.6324665057131984,0.1106635256637785,0.1451118157896825
two_hotspot_trajectories,19,False,False,48.0,1,2,40.56525264457996,2.6998061866787286,0.09818183535808483,0.031125133586370493
two_hotspot_trajectories,19,False,False,50.0,0,2,42.73848868105986,3.5833791205008576,0.11072022264347896,0.14516851277100498
two_hotspot_trajectories,19,False,False,50.0,1,2,40.56525264457996,2.6998061866787286,0.09815331307598742,0.031544809482069364
two_hotspot_trajectories,19,False,False,52.0,0,2,42.73848868105986,3.5833791205008576,0.11079411601853809,0.14524240614914524
two_hotspot_trajectories,19,False,False,52.0,1,2,40.56525264457996,2.6998061866787286,0.09808585821825777,0.03169175168714365
two_hotspot_trajectories,19,False,False,54.0,0,2,42.73848868105986,3.5833791205008576,0.11083034714660664,0.14527863727839332
two_hotspot_trajectories,19,False,False,54.0,1,2,40.56525264457996,2.6998061866787286,0.09798005009472698,0.0304549416722783
two_hotspot_trajectories,19,False,False,56.0,0,2,42.73848868105986,3.5833791205008576,0.11082872435366002,0.14527701448470876
two_hotspot_trajectories,19,False,False,56.0,1,2,40.56525264457996,2.650718801466388,0.09794542676089041,0.030396657560560425
two_hotspot_trajectories,19,False,False,58.0,0,2,42.73848868105986,3.5833791205008576,0.11078909319538115,0.14523738332373368
two_hotspot_trajectories,19,False,False,58.0,1,2,40.56525264457996,2.650718801466388,0.09799915673358417,0.03093740603096712
two_hotspot_trajectories,19,False,False,60.0,0,2,42.73848868105986,3.5833791205008576,0.11071133667860443,0.1451596268022359
two_hotspot_trajectories,19,False,False,60.0,1,2,40.56525264457996,2.650718801466388,0.09801276584423846,0.031420779778225896
two_hotspot_trajectories,19,False,False,62.0,0,2,42.73848868105986,3.5833791205008576,0.11059537542096058,0.14504366554096768
two_hotspot_trajectories,19,False,False,62.0,1,2,40.56525264457996,2.650718801466388,0.09798671666620329,0.03184708641623822
two_hotspot_trajectories,19,False,False,64.0,0,2,42.73848868105986,3.5342917352885173,0.11068363023207085,0.14513192035622544
