geometry,spin,inclination_deg,arm,retarded_age,information_per_snr2,information_at_reference_snr,lambda_max_per_snr2,lambda_min_per_snr2,log_information_volume_at_reference_snr
a000_i020,0.0,20,TOTAL_FLUX,36.0,6.420003589455588e-05,0.6420003589455588,0.0006794710972904839,0.0,2.56254560852241
a000_i020,0.0,20,TOTAL_FLUX,40.0,4.2416039627887596e-05,0.424160396278876,0.00029255910163144324,0.0,1.6963250389853837
a000_i020,0.0,20,TOTAL_FLUX,44.0,2.7557558581668465e-05,0.2755755858166847,0.00013735956673676032,0.0,1.1529740030100337
a000_i020,0.0,20,TOTAL_FLUX,48.0,1.866288787064317e-05,0.1866288787064317,7.298329252108471e-05,0.0,0.7916378547173811
a000_i020,0.0,20,TOTAL_FLUX,52.0,1.3333537778863138e-05,0.1333353777886314,4.0972306101681085e-05,0.0,0.47758439479202364
a000_i020,0.0,20,TOTAL_FLUX,56.0,8.973003814515412e-06,0.08973003814515412,2.2504802552617502e-05,0.0,0.2587498508406008
a000_i020,0.0,20,TOTAL_FLUX,60.0,5.5421364969660615e-06,0.055421364969660616,1.1967664997001481e-05,0.0,0.13994776705517595
a000_i020,0.0,20,TOTAL_FLUX,64.0,3.392963540136641e-06,0.03392963540136641,6.5505970995796765e-06,0.0,0.07566423001890195
a000_i020,0.0,20,TOTAL_FLUX,68.0,1.9252185495633485e-06,0.019252185495633487,3.591052162374281e-06,0.0,0.04000761892063095
a000_i020,0.0,20,TOTAL_FLUX,72.0,9.24276699179642e-07,0.00924276699179642,1.7537867126954754e-06,0.0,0.01960557697017448
a000_i020,0.0,20,TOTAL_FLUX,76.0,3.3429139832979117e-07,0.0033429139832979117,6.184025462254919e-07,0.0,0.007176060401393735
a000_i020,0.0,20,TOTAL_FLUX,80.0,8.936748964565917e-08,0.0008936748964565917,1.643551861260497e-07,0.0,0.001996889070201092
a000_i020,0.0,20,TOTAL_FLUX,84.0,4.022564256407625e-08,0.00040225642564076247,7.152150668578882e-08,0.0,0.0008324271144698104
a000_i020,0.0,20,TOTAL_FLUX,88.0,2.4192683865430773e-08,0.00024192683865430773,4.2351044931500165e-08,0.0,0.0004487287811017477
a000_i020,0.0,20,TOTAL_FLUX,92.0,1.1110596722006053e-08,0.00011110596722006053,2.072802884151996e-08,0.0,0.00021372384899344906
a000_i020,0.0,20,TOTAL_FLUX,96.0,2.2514727337120167e-09,2.2514727337120167e-05,5.208565254733409e-09,0.0,5.248385754419546e-05
a000_i020,0.0,20,TOTAL_FLUX,100.0,8.512781168787105e-11,8.512781168787104e-07,2.845957322885536e-10,0.0,2.846780691641294e-06
a000_i020,0.0,20,TOTAL_FLUX,104.0,2.6199720833636453e-13,2.6199720833636453e-09,1.1355868968573115e-12,0.0,1.1355924297478861e-08
a000_i020,0.0,20,TOTAL_FLUX,108.0,3.685254353452981e-17,3.6852543534529814e-13,1.780684074127469e-16,0.0,1.7806843252267443e-12
a000_i020,0.0,20,TOTAL_FLUX,112.0,1.779278314419065e-22,1.779278314419065e-18,8.958939566734679e-22,0.0,8.958939642375078e-18
a000_i020,0.0,20,TOTAL_FLUX,116.0,2.635607339105764e-29,2.6356073391057637e-25,1.351860413668794e-28,0.0,1.3518604145678214e-24
a000_i020,0.0,20,TOTAL_FLUX,120.0,1.1488760799037354e-37,1.1488760799037354e-33,5.9650452563261415e-37,0.0,5.965045256649211e-33
a000_i020,0.0,20,TOTAL_FLUX,124.0,1.450323362468188e-47,1.450323362468188e-43,7.616571430779737e-47,0.0,7.616571430812843e-43
a000_i020,0.0,20,TOTAL_FLUX,128.0,5.2678043443918825e-59,5.267804344391882e-55,2.8011311025225856e-58,0.0,2.8011311025235466e-54
a000_i020,0.0,20,TOTAL_FLUX,132.0,5.489828896268551e-72,5.489828896268551e-68,2.960452332918154e-71,0.0,2.9604523329182333e-67
a000_i020,0.0,20,TOTAL_FLUX,136.0,1.6395084865565087e-86,1.6395084865565087e-82,8.981170151586348e-86,0.0,8.981170151586368e-82
a000_i020,0.0,20,TOTAL_FLUX,140.0,1.4023169342653457e-102,1.4023169342653458e-98,7.815939029475261e-102,0.0,7.815939029475263e-98
a000_i020,0.0,20,TOTAL_FLUX,144.0,3.434302635656106e-120,3.434302635656106e-116,1.950439126625302e-119,0.0,1.9504391266253023e-115
a000_i020,0.0,20,TOTAL_FLUX,148.0,2.407867282031677e-139,2.407867282031677e-135,1.395296303065192e-138,0.0,1.3952963030651924e-134
a000_i020,0.0,20,TOTAL_FLUX,152.0,4.832780747453296e-160,4.832780747453296e-156,2.860790257017742e-159,0.0,2.860790257017742e-155
a000_i020,0.0,20,TOTAL_FLUX,156.0,2.77660026137586e-182,2.77660026137586e-178,1.6807524369210021e-181,0.0,1.6807524369210024e-177
a000_i020,0.0,20,TOTAL_FLUX,160.0,4.5663326994977305e-206,4.566332699497731e-202,2.829021668129032e-205,0.0,2.8290216681290323e-201
a000_i020,0.0,20,TOTAL_FLUX,164.0,2.149549720796894e-231,2.149549720796894e-227,1.363960868502912e-230,0.0,1.363960868502912e-226
a000_i020,0.0,20,TOTAL_FLUX,168.0,2.8962831957778653e-258,2.896283195777865e-254,1.883302496132344e-257,0.0,1.8833024961323442e-253
a000_i020,0.0,20,TOTAL_FLUX,172.0,1.1169538074051513e-286,1.1169538074051513e-282,7.445802813870637e-286,0.0,7.445802813870638e-282
a000_i020,0.0,20,TOTAL_FLUX,176.0,1.2328665e-316,1.232866511724e-312,8.42750193e-316,0.0,8.427502669203e-312
a000_i020,0.0,20,TOTAL_FLUX,180.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,TOTAL_FLUX,184.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,TOTAL_FLUX,188.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,TOTAL_FLUX,192.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,TOTAL_FLUX,196.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,TOTAL_FLUX,200.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,TOTAL_FLUX,204.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,TOTAL_FLUX,208.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,TOTAL_FLUX,212.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,TOTAL_FLUX,216.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,TOTAL_FLUX,220.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,TOTAL_FLUX,224.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,TOTAL_FLUX,228.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,TOTAL_FLUX,232.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,TOTAL_FLUX,236.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,TOTAL_FLUX,240.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,TOTAL_FLUX,244.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,TOTAL_FLUX,248.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,TOTAL_FLUX,252.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,DELAY_ONLY,0.0,0.06514930996566377,651.4930996566377,0.4715846329751633,4.6269376246884695e-05,127.76589286118556
a000_i020,0.0,20,DELAY_ONLY,4.0,0.05674956529297776,567.4956529297776,0.4716063903858725,3.922198280149148e-05,124.29619455325539
a000_i020,0.0,20,DELAY_ONLY,8.0,0.04379948524477864,437.9948524477864,0.4664240010944871,1.1043688856607556e-05,115.66415471228943
a000_i020,0.0,20,DELAY_ONLY,12.0,0.03240406139644424,324.04061396444246,0.4238096966321345,2.5017740657564086e-06,101.96990078363811
a000_i020,0.0,20,DELAY_ONLY,16.0,0.018745249982585165,187.45249982585165,0.25628947312044836,1.8608258079184511e-06,79.44714565914119
a000_i020,0.0,20,DELAY_ONLY,20.0,0.003723984618499648,37.23984618499648,0.04607985326955527,1.3261860899150748e-06,53.491442141974744
a000_i020,0.0,20,DELAY_ONLY,24.0,0.00030652762384575724,3.0652762384575722,0.003009578088812392,1.108422429511389e-06,40.27870106405846
a000_i020,0.0,20,DELAY_ONLY,28.0,0.00029576670652480447,2.9576670652480446,0.0034465837619975853,1.3187285889156374e-06,41.29233085696587
a000_i020,0.0,20,DELAY_ONLY,32.0,0.00032792663964817495,3.2792663964817494,0.003697095834543173,1.5211895335739525e-06,42.838433515213985
a000_i020,0.0,20,DELAY_ONLY,36.0,0.00032016951820546316,3.2016951820546318,0.0037383169959875765,1.4024450444348792e-06,42.15122354584583
a000_i020,0.0,20,DELAY_ONLY,40.0,0.00028076974693272866,2.8076974693272865,0.003269955577001386,1.0991205042561007e-06,39.488992923729036
a000_i020,0.0,20,DELAY_ONLY,44.0,0.00024019524308961743,2.4019524308961744,0.0027613178640507902,7.313668084876617e-07,36.51535003963802
a000_i020,0.0,20,DELAY_ONLY,48.0,0.00020446559657709366,2.0446559657709367,0.002299393850219483,5.237615489955582e-07,34.04508874471281
a000_i020,0.0,20,DELAY_ONLY,52.0,0.00017786976461655075,1.7786976461655075,0.002103892263659141,4.738556032856359e-07,31.61279541563296
a000_i020,0.0,20,DELAY_ONLY,56.0,0.00014768473135506278,1.4768473135506277,0.0017658875203779717,4.1804989547193373e-07,28.39756012993523
a000_i020,0.0,20,DELAY_ONLY,60.0,0.00011306379786365417,1.1306379786365417,0.0014889511963395111,3.118575352750548e-07,24.699128571592613
a000_i020,0.0,20,DELAY_ONLY,64.0,8.345522079863802e-05,0.8345522079863802,0.0011456021897427418,1.6911025734907137e-07,21.176312577939928
a000_i020,0.0,20,DELAY_ONLY,68.0,5.7046335389566125e-05,0.5704633538956613,0.00081892205109865,5.844473947655717e-08,16.30855703701889
a000_i020,0.0,20,DELAY_ONLY,72.0,3.464689917624273e-05,0.3464689917624273,0.000730493476164624,2.2270539846707346e-08,11.613267065476474
a000_i020,0.0,20,DELAY_ONLY,76.0,1.7380958190736143e-05,0.17380958190736143,0.0005586529905804224,5.068656920774793e-09,7.543974904950094
a000_i020,0.0,20,DELAY_ONLY,80.0,5.828997722312138e-06,0.05828997722312138,0.000137503680200258,1.4857845572475378e-09,3.4259623289980667
a000_i020,0.0,20,DELAY_ONLY,84.0,2.0668715345984054e-06,0.020668715345984055,3.673204336560626e-05,3.032872695453069e-10,1.4158460302140654
a000_i020,0.0,20,DELAY_ONLY,88.0,1.0976376547879483e-06,0.010976376547879483,3.2761657865558165e-05,3.046055561454042e-11,0.8026337562144689
a000_i020,0.0,20,DELAY_ONLY,92.0,6.083320591561245e-07,0.006083320591561245,2.3619142203301874e-05,2.128997556952007e-12,0.4787718077067496
a000_i020,0.0,20,DELAY_ONLY,96.0,1.9074838229167632e-07,0.0019074838229167631,3.7450014100264736e-06,8.77153661285113e-15,0.10294667237490321
a000_i020,0.0,20,DELAY_ONLY,100.0,1.4843522572944226e-08,0.00014843522572944226,3.150466409763583e-07,6.544818995341008e-19,0.004263587984977414
a000_i020,0.0,20,DELAY_ONLY,104.0,8.093044488032654e-11,8.093044488032653e-07,2.0024735608420795e-09,4.408193652937235e-24,2.1976104850964903e-05
a000_i020,0.0,20,DELAY_ONLY,108.0,1.4932752347398975e-14,1.4932752347398976e-10,3.8804998738507055e-13,0.0,4.165226613523233e-09
a000_i020,0.0,20,DELAY_ONLY,112.0,8.116500294110446e-20,8.116500294110446e-16,2.1776496628201154e-18,0.0,2.3251139394360227e-14
a000_i020,0.0,20,DELAY_ONLY,116.0,1.2718937794565177e-26,1.2718937794565176e-22,3.512097792186702e-25,0.0,3.736708519371559e-21
a000_i020,0.0,20,DELAY_ONLY,120.0,5.723605542649228e-35,5.723605542649229e-31,1.625150454397211e-33,0.0,1.7230765577355078e-29
a000_i020,0.0,20,DELAY_ONLY,124.0,7.39017746097941e-45,7.39017746097941e-41,2.1563061723680635e-43,0.0,2.2779883027534036e-39
a000_i020,0.0,20,DELAY_ONLY,128.0,2.7371889513496305e-56,2.7371889513496303e-52,8.20092631115927e-55,0.0,8.631597475827712e-51
a000_i020,0.0,20,DELAY_ONLY,132.0,2.907826508940211e-69,2.907826508940211e-65,8.937629364678653e-68,0.0,9.371821136746622e-64
a000_i020,0.0,20,DELAY_ONLY,136.0,8.859257112526096e-84,8.859257112526096e-80,2.790412581871422e-82,0.0,2.9151280456969376e-78
a000_i020,0.0,20,DELAY_ONLY,140.0,7.739881049675717e-100,7.739881049675717e-96,2.4950912364604433e-98,0.0,2.59717559143348e-94
a000_i020,0.0,20,DELAY_ONLY,144.0,1.9387106255060097e-117,1.9387106255060097e-113,6.38803937092899e-116,0.0,6.626213569971033e-112
a000_i020,0.0,20,DELAY_ONLY,148.0,1.3920620503073252e-136,1.3920620503073252e-132,4.68176711930623e-135,0.0,4.840190383832342e-131
a000_i020,0.0,20,DELAY_ONLY,152.0,2.864769384222499e-157,2.864769384222499e-153,9.820154050695367e-156,0.0,1.0120635875206407e-151
a000_i020,0.0,20,DELAY_ONLY,156.0,1.6893517780355312e-179,1.6893517780355314e-175,5.893941251591625e-178,0.0,6.056485782380574e-174
a000_i020,0.0,20,DELAY_ONLY,160.0,2.854045863641835e-203,2.854045863641835e-199,1.0120281414488357e-201,0.0,1.037109713244513e-197
a000_i020,0.0,20,DELAY_ONLY,164.0,1.381090782497967e-228,1.381090782497967e-224,4.970570942674247e-227,0.0,5.080986989339463e-223
a000_i020,0.0,20,DELAY_ONLY,168.0,1.9138785926486466e-255,1.9138785926486468e-251,6.98202641686338e-254,0.0,7.120722830828278e-250
a000_i020,0.0,20,DELAY_ONLY,172.0,7.593633696047413e-284,7.593633696047413e-280,2.8045257169857433e-282,0.0,2.854243121269139e-278
a000_i020,0.0,20,DELAY_ONLY,176.0,8.624681435e-314,8.62468143499146e-310,3.220975403703e-312,0.0,3.2718394434943814e-308
a000_i020,0.0,20,DELAY_ONLY,180.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,DELAY_ONLY,184.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,DELAY_ONLY,188.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,DELAY_ONLY,192.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,DELAY_ONLY,196.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,DELAY_ONLY,200.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,DELAY_ONLY,204.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,DELAY_ONLY,208.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,DELAY_ONLY,212.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,DELAY_ONLY,216.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,DELAY_ONLY,220.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,DELAY_ONLY,224.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,DELAY_ONLY,228.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,DELAY_ONLY,232.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,DELAY_ONLY,236.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,DELAY_ONLY,240.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,DELAY_ONLY,244.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,DELAY_ONLY,248.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,DELAY_ONLY,252.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,0.0,0.06564940340824607,656.4940340824608,0.4739883790499737,8.637853264185704e-05,129.62128437566534
a000_i020,0.0,20,SPATIAL_ONLY,4.0,0.05719792648677837,571.9792648677837,0.47380840754592646,7.177341895143671e-05,126.10563059923155
a000_i020,0.0,20,SPATIAL_ONLY,8.0,0.04415186812296958,441.5186812296958,0.46815762574547864,3.3770366608522874e-05,117.52343412470013
a000_i020,0.0,20,SPATIAL_ONLY,12.0,0.03262257209846126,326.2257209846126,0.4251008759925826,1.1923260401415362e-05,103.37420061364118
a000_i020,0.0,20,SPATIAL_ONLY,16.0,0.018776892955782155,187.76892955782154,0.2568175681851897,3.650304462472304e-06,77.60565631546001
a000_i020,0.0,20,SPATIAL_ONLY,20.0,0.0035657144011757877,35.65714401175788,0.045362292566418626,5.164163791340645e-07,36.721986571649275
a000_i020,0.0,20,SPATIAL_ONLY,24.0,6.0456567867628583e-05,0.6045656786762859,0.0007461892129240668,6.876295795762894e-09,5.3256559242765
a000_i020,0.0,20,SPATIAL_ONLY,28.0,8.160161191524038e-08,0.0008160161191524038,4.782089201042509e-06,4.0686890511298055e-12,0.07910260648493983
a000_i020,0.0,20,SPATIAL_ONLY,32.0,1.2085868141778437e-09,1.2085868141778438e-05,2.01660145409825e-07,9.506349435776305e-17,0.0022974066152505338
a000_i020,0.0,20,SPATIAL_ONLY,36.0,1.6487904099960477e-12,1.6487904099960477e-08,2.922605014904245e-10,6.349205905047578e-23,3.1562255853375353e-06
a000_i020,0.0,20,SPATIAL_ONLY,40.0,6.866595517168505e-17,6.866595517168505e-13,1.2272331056407079e-14,1.1484402579864235e-30,1.315449314779039e-10
a000_i020,0.0,20,SPATIAL_ONLY,44.0,8.237705682424436e-23,8.237705682424436e-19,1.473890562135863e-20,0.0,1.5782747998230036e-16
a000_i020,0.0,20,SPATIAL_ONLY,48.0,2.8260117687172603e-30,2.8260117687172605e-26,5.057025734720545e-28,0.0,5.4144714052714526e-24
a000_i020,0.0,20,SPATIAL_ONLY,52.0,2.7697621165347394e-39,2.7697621165347395e-35,4.956462720031981e-37,0.0,5.306709625447422e-33
a000_i020,0.0,20,SPATIAL_ONLY,56.0,7.75461846849695e-50,7.75461846849695e-46,1.3876849626358386e-47,0.0,1.4857419567513762e-43
a000_i020,0.0,20,SPATIAL_ONLY,60.0,6.201849627104264e-62,6.201849627104264e-58,1.1098181423869706e-59,0.0,1.1882400809714172e-55
a000_i020,0.0,20,SPATIAL_ONLY,64.0,1.416850409792434e-75,1.416850409792434e-71,2.5354474092045717e-73,0.0,2.7146070180960185e-69
a000_i020,0.0,20,SPATIAL_ONLY,68.0,9.246313778357762e-91,9.246313778357762e-87,1.6546236838698229e-88,0.0,1.771542578790629e-84
a000_i020,0.0,20,SPATIAL_ONLY,72.0,1.72367387370674e-107,1.72367387370674e-103,3.084506631689555e-105,0.0,3.3024638062526104e-101
a000_i020,0.0,20,SPATIAL_ONLY,76.0,9.178747288499367e-126,9.178747288499367e-122,1.64253269232611e-123,0.0,1.7585972131777235e-119
a000_i020,0.0,20,SPATIAL_ONLY,80.0,1.3962190816619684e-145,1.3962190816619685e-141,2.498527756812657e-143,0.0,2.6750785361262624e-139
a000_i020,0.0,20,SPATIAL_ONLY,84.0,6.066882269400051e-167,6.066882269400051e-163,1.0856658490437236e-164,0.0,1.1623810871257512e-160
a000_i020,0.0,20,SPATIAL_ONLY,88.0,7.53042361736285e-190,7.53042361736285e-186,1.347565913952276e-187,0.0,1.442787514604835e-183
a000_i020,0.0,20,SPATIAL_ONLY,92.0,2.670023539790469e-214,2.670023539790469e-210,4.777995096286456e-212,0.0,5.115617424268853e-208
a000_i020,0.0,20,SPATIAL_ONLY,96.0,2.7042859692990947e-240,2.7042859692990946e-236,4.839307559543596e-238,0.0,5.181262344165643e-234
a000_i020,0.0,20,SPATIAL_ONLY,100.0,7.824056566605831e-268,7.824056566605832e-264,1.4001113979408697e-265,0.0,1.4990459636073044e-261
a000_i020,0.0,20,SPATIAL_ONLY,104.0,6.466260409483432e-297,6.466260409483432e-293,1.1571343872963669e-294,0.0,1.2388997298207029e-290
a000_i020,0.0,20,SPATIAL_ONLY,108.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,112.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,116.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,120.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,124.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,128.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,132.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,136.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,140.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,144.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,148.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,152.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,156.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,160.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,164.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,168.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,172.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,176.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,180.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,184.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,188.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,192.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,196.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,200.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,204.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,208.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,212.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,216.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,220.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,224.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,228.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,232.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,236.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,240.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,244.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,248.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,SPATIAL_ONLY,252.0,0.0,0.0,0.0,0.0,0.0
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,0.0,0.06514931701387887,651.4931701387887,0.4715846649093847,4.6273397635989195e-05,127.76634532210863
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,4.0,0.05675894089623827,567.5894089623827,0.4716714381264529,4.241006170711753e-05,124.73317974049034
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,8.0,0.044479763625824786,444.79763625824785,0.4738619716625964,1.2520762782880093e-05,123.34534294790886
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,12.0,0.038142099234541496,381.42099234541496,0.5332333135938383,1.4765030182579435e-06,122.11590390708078
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,16.0,0.03380882499932937,338.0882499932937,0.7154628557704067,2.400228833692978e-07,120.16179444356372
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,20.0,0.02819727355249153,281.9727355249153,0.7511781071819639,1.300904967561889e-06,119.1998356881729
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,24.0,0.03366558489089307,336.65584890893075,0.7968424666329844,6.5378449363153265e-06,123.67430545893875
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,28.0,0.04526334355182818,452.6334355182818,0.8475847730826996,2.2445439866928417e-05,136.18807242862357
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,32.0,0.0594154003856287,594.154003856287,0.9400355373234492,6.336129789922197e-05,145.0920445295529
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,36.0,0.06781305231132699,678.1305231132699,1.0120471178699555,0.00016153441221976856,148.95183855226577
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,40.0,0.0709904355059463,709.904355059463,0.9948821325564218,0.0002712079723482853,152.49765155357665
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,44.0,0.07291874854357372,729.1874854357372,0.9688711054733596,0.00048782859973518945,156.77914376349833
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,48.0,0.07214120418544402,721.4120418544402,0.8347296113739987,0.0007337477382128745,158.34785616602093
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,52.0,0.06590867047987414,659.0867047987414,0.48511550922697455,0.00045520827882210334,149.32246225978363
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,56.0,0.054692313047132984,546.9231304713298,0.26217727991048684,0.0001499504840942737,130.73280805229902
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,60.0,0.043547086139126966,435.47086139126964,0.15894709901507995,4.3104106277667554e-05,112.6948245072809
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,64.0,0.03386178977236505,338.6178977236505,0.09893743454290546,8.254450200503744e-06,98.47671541381386
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,68.0,0.02602608889715824,260.2608889715824,0.06430097043912611,1.8437307850674162e-06,85.73771574959669
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,72.0,0.02034635556081489,203.4635556081489,0.042856466969947625,3.3704470064118156e-07,75.31503235698106
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,76.0,0.015508393243051458,155.08393243051458,0.032387000768860134,6.211646916924084e-08,65.17788896850355
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,80.0,0.011495017170508295,114.95017170508295,0.024594102560721254,9.25001764524879e-09,55.85137160281282
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,84.0,0.008326568445303176,83.26568445303175,0.01853437578214383,5.61740739198865e-10,48.191805068441965
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,88.0,0.005723750075349008,57.23750075349008,0.01356068746373285,4.4790645205329155e-11,40.046477596571535
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,92.0,0.0031906184496030515,31.906184496030516,0.009633370701051544,7.025546847170312e-13,31.19993591386252
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,96.0,0.0010004536806016786,10.004536806016786,0.004310174392375505,3.6656076388779065e-15,20.136893721620822
a000_i020,0.0,20,EQUALIZED_ORDER_SENSITIVITY,100.0,7.785259626046736e-05,0.7785259626046737,0.00040362714918251144,7.773754373001606e-19,5.072863211617898
