source_class,arm,estimator,snr0,bank,family,index,split,selected_hyperparameter,old_band_structure_error,structure_stable_span_M,at_positivity_ceiling
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_single_hotspot,4,pilot,0.1,4.87469968431537,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_single_hotspot,5,pilot,0.1,2.5163734764718537,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_single_hotspot,6,pilot,0.1,1.3787493424238457,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_single_hotspot,7,pilot,0.1,2.0961271776154877,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,0,pilot,0.1,3.248720004791287,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,1,pilot,0.1,3.2451477443981336,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,2,pilot,0.1,2.1799160353786013,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,3,pilot,0.1,2.6920709336193562,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,4,pilot,0.1,2.5251972375905094,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,5,pilot,0.1,5.68718228993394,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,6,pilot,0.1,2.539479621453221,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,7,pilot,0.1,3.4472869349487265,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,0,pilot,0.1,0.9088610699962362,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,1,pilot,0.1,1.8779480476012436,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,2,pilot,0.1,1.5291925502846295,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,3,pilot,0.1,2.5431510688254146,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,4,pilot,0.1,1.0537463524560737,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,5,pilot,0.1,1.8189797759034445,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,6,pilot,0.1,2.8715710836879893,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,7,pilot,0.1,3.040898787727219,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,0,pilot,0.1,5.529224188645238,0.0,True
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,1,pilot,0.1,6.239872974710895,0.0,True
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,2,pilot,0.1,3.629571392819382,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,3,pilot,0.1,5.469517512332123,0.0,True
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,4,pilot,0.1,5.454379514414594,0.0,True
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,5,pilot,0.1,4.866553802611001,0.0,True
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,6,pilot,0.1,5.530259440881808,0.0,True
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,7,pilot,0.1,6.332771585996592,0.0,True
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,0,pilot,0.1,1.3168046806915432,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,1,pilot,0.1,2.0547393467885997,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,2,pilot,0.1,2.190597800455067,0.0,True
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,3,pilot,0.1,2.870139055861721,0.0,True
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,4,pilot,0.1,2.6902400250658487,0.0,True
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,5,pilot,0.1,2.13628589130567,0.0,True
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,6,pilot,0.1,2.1388527292457966,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,7,pilot,0.1,3.205345916524697,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,0,pilot,0.1,2.0231709630391084,0.0,True
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,1,pilot,0.1,5.093821801749337,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,2,pilot,0.1,4.020365678032814,0.0,True
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,3,pilot,0.1,4.473858586666473,0.0,True
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,4,pilot,0.1,4.3085638544227685,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,5,pilot,0.1,3.4971041696289253,0.0,True
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,6,pilot,0.1,3.5131681008862574,0.0,True
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,7,pilot,0.1,3.435359715819338,0.0,True
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,0,pilot,0.1,1.242749453869202,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,1,pilot,0.1,2.965494723363176,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,2,pilot,0.1,1.7815182043197408,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,3,pilot,0.1,2.3222511787506206,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,4,pilot,0.1,1.7237801960992072,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,5,pilot,0.1,1.4110551033536693,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,6,pilot,0.1,3.926080872134899,0.0,False
L224,DIRECT_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,7,pilot,0.1,0.48124598719726447,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_crescent,0,pilot,0.1,6.62840289810127,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_crescent,1,pilot,0.1,6.199586308752686,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_crescent,2,pilot,0.1,5.094758186848519,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_crescent,3,pilot,0.1,4.5654542336929484,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_crescent,4,pilot,0.1,4.289015488581645,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_crescent,5,pilot,0.1,4.998916543782785,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_crescent,6,pilot,0.1,5.489347064658894,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_crescent,7,pilot,0.1,5.531783819538205,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_single_hotspot,0,pilot,0.1,2.044737688386632,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_single_hotspot,1,pilot,0.1,1.6394134575890331,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_single_hotspot,2,pilot,0.1,3.449008556038904,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_single_hotspot,3,pilot,0.1,4.336079247440917,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_single_hotspot,4,pilot,0.1,4.01087261480453,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_single_hotspot,5,pilot,0.1,1.4768420659326882,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_single_hotspot,6,pilot,0.1,2.7098714754401656,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_single_hotspot,7,pilot,0.1,1.8668470670158994,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_two_hotspots,0,pilot,0.1,4.3626447997244,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_two_hotspots,1,pilot,0.1,5.005341780429832,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_two_hotspots,2,pilot,0.1,5.604864541025299,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_two_hotspots,3,pilot,0.1,4.073750612432366,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_two_hotspots,4,pilot,0.1,4.485825202654016,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_two_hotspots,5,pilot,0.1,4.590684877698122,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_two_hotspots,6,pilot,0.1,6.745948373171792,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_two_hotspots,7,pilot,0.1,2.956078436856007,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,plunging_hotspot,0,pilot,0.1,1.9923247134135957,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,plunging_hotspot,1,pilot,0.1,1.2109964490377538,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,plunging_hotspot,2,pilot,0.1,1.7974396486941013,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,plunging_hotspot,3,pilot,0.1,0.7163576086699406,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,plunging_hotspot,4,pilot,0.1,2.1095119349620006,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,plunging_hotspot,5,pilot,0.1,2.7363990447504403,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,plunging_hotspot,6,pilot,0.1,2.9425747571650804,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,baseline_one_positive,plunging_hotspot,7,pilot,0.1,1.0379369538284224,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_crescent,0,pilot,0.1,9.653616078392638,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_crescent,1,pilot,0.1,9.201234029244993,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_crescent,2,pilot,0.1,14.437856719171844,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_crescent,3,pilot,0.1,20.64990176112985,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_crescent,4,pilot,0.1,22.185510177348167,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_crescent,5,pilot,0.1,9.605730644566103,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_crescent,6,pilot,0.1,13.077241562792747,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_crescent,7,pilot,0.1,14.176240843877736,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_single_hotspot,0,pilot,0.1,15.334263233361138,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_single_hotspot,1,pilot,0.1,12.844146595334553,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_single_hotspot,2,pilot,0.1,30.087441334593183,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_single_hotspot,3,pilot,0.1,11.189818627569155,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_single_hotspot,4,pilot,0.1,37.850890173434344,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_single_hotspot,5,pilot,0.1,14.500849857208465,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_single_hotspot,6,pilot,0.1,26.456657892224413,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_single_hotspot,7,pilot,0.1,31.07966885336103,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_two_hotspots,0,pilot,0.1,9.459270076656987,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_two_hotspots,1,pilot,0.1,12.072428720476099,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_two_hotspots,2,pilot,0.1,34.72938441217741,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_two_hotspots,3,pilot,0.1,19.81151115103028,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_two_hotspots,4,pilot,0.1,17.82166784683008,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_two_hotspots,5,pilot,0.1,12.15713546765076,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_two_hotspots,6,pilot,0.1,25.020024921177768,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_two_hotspots,7,pilot,0.1,14.408845412172251,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,plunging_hotspot,0,pilot,0.1,23.560065012092227,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,plunging_hotspot,1,pilot,0.1,47.037848266045366,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,plunging_hotspot,2,pilot,0.1,34.76652103762234,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,plunging_hotspot,3,pilot,0.1,43.10189805959245,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,plunging_hotspot,4,pilot,0.1,28.330819831562057,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,plunging_hotspot,5,pilot,0.1,39.25168057917351,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,plunging_hotspot,6,pilot,0.1,46.55114132589933,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,constant_flux_structural,plunging_hotspot,7,pilot,0.1,55.47519756026753,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_crescent,0,pilot,0.1,4.233729400591477,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_crescent,1,pilot,0.1,4.832861912693531,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_crescent,2,pilot,0.1,4.283456726306377,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_crescent,3,pilot,0.1,5.488489853404983,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_crescent,4,pilot,0.1,5.635024940945714,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_crescent,5,pilot,0.1,4.507889789584411,0.0,True
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_crescent,6,pilot,0.1,6.530278965006744,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_crescent,7,pilot,0.1,4.767505685523508,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_single_hotspot,0,pilot,0.1,2.5440103460049652,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_single_hotspot,1,pilot,0.1,1.216889913999478,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_single_hotspot,2,pilot,0.1,4.1033662932855375,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_single_hotspot,3,pilot,0.1,1.3352853823362785,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_single_hotspot,4,pilot,0.1,4.8747064003974625,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_single_hotspot,5,pilot,0.1,2.5163455518979343,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_single_hotspot,6,pilot,0.1,1.3786895175030627,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_single_hotspot,7,pilot,0.1,2.0960858128167086,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_two_hotspots,0,pilot,0.1,3.2487329935740905,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_two_hotspots,1,pilot,0.1,3.2451023680446003,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_two_hotspots,2,pilot,0.1,2.1799036228400417,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_two_hotspots,3,pilot,0.1,2.6920385005155185,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_two_hotspots,4,pilot,0.1,2.5252138613181523,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_two_hotspots,5,pilot,0.1,5.687131835348072,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_two_hotspots,6,pilot,0.1,2.539424765052483,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,circular_two_hotspots,7,pilot,0.1,3.447254154400283,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,plunging_hotspot,0,pilot,0.1,0.9088568658836194,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,plunging_hotspot,1,pilot,0.1,1.8779754276458624,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,plunging_hotspot,2,pilot,0.1,1.5292082767559256,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,plunging_hotspot,3,pilot,0.1,2.543190882072974,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,plunging_hotspot,4,pilot,0.1,1.053684995163857,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,plunging_hotspot,5,pilot,0.1,1.81884856764436,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,plunging_hotspot,6,pilot,0.1,2.8715807711611006,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_050,plunging_hotspot,7,pilot,0.1,3.04088825477733,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_crescent,0,pilot,0.1,5.52918965319608,0.0,True
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_crescent,1,pilot,0.1,6.239764382898304,0.0,True
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_crescent,2,pilot,0.1,3.6296525016955687,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_crescent,3,pilot,0.1,5.469324418432283,0.0,True
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_crescent,4,pilot,0.1,5.454381018736199,0.0,True
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_crescent,5,pilot,0.1,4.866533408896412,0.0,True
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_crescent,6,pilot,0.1,5.5302371886957005,0.0,True
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_crescent,7,pilot,0.1,6.332808852964456,0.0,True
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_single_hotspot,0,pilot,0.1,1.3168021001922696,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_single_hotspot,1,pilot,0.1,2.0547131896608923,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_single_hotspot,2,pilot,0.1,2.1905261400806832,0.0,True
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_single_hotspot,3,pilot,0.1,2.870048941801033,0.0,True
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_single_hotspot,4,pilot,0.1,2.690276584792933,0.0,True
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_single_hotspot,5,pilot,0.1,2.136336149026423,0.0,True
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_single_hotspot,6,pilot,0.1,2.1389478398812525,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_single_hotspot,7,pilot,0.1,3.205411622278443,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_two_hotspots,0,pilot,0.1,2.023165368725275,0.0,True
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_two_hotspots,1,pilot,0.1,5.09381616578128,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_two_hotspots,2,pilot,0.1,4.020386066507106,0.0,True
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_two_hotspots,3,pilot,0.1,4.473827938156636,0.0,True
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_two_hotspots,4,pilot,0.1,4.308571500672616,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_two_hotspots,5,pilot,0.1,3.4971043465894125,0.0,True
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_two_hotspots,6,pilot,0.1,3.51316058379476,0.0,True
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,circular_two_hotspots,7,pilot,0.1,3.4353394042714673,0.0,True
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,plunging_hotspot,0,pilot,0.1,1.2427117459791237,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,plunging_hotspot,1,pilot,0.1,2.965507102700707,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,plunging_hotspot,2,pilot,0.1,1.78150593199958,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,plunging_hotspot,3,pilot,0.1,2.322268182916633,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,plunging_hotspot,4,pilot,0.1,1.7238512975201083,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,plunging_hotspot,5,pilot,0.1,1.411072229757952,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,plunging_hotspot,6,pilot,0.1,3.926156349199397,0.0,False
L224,DIRECT_PHYSICAL,TSVD,300.0,structure_balanced_080,plunging_hotspot,7,pilot,0.1,0.48126343864637544,0.0,False
L224,DIRECT_PHYSICAL,TSVD,1000.0,baseline_one_positive,circular_crescent,0,pilot,0.1,6.628336517963286,0.0,False
L224,DIRECT_PHYSICAL,TSVD,1000.0,baseline_one_positive,circular_crescent,1,pilot,0.1,6.199579836154757,0.0,False
L224,DIRECT_PHYSICAL,TSVD,1000.0,baseline_one_positive,circular_crescent,2,pilot,0.1,5.094747115324515,0.0,False
L224,DIRECT_PHYSICAL,TSVD,1000.0,baseline_one_positive,circular_crescent,3,pilot,0.1,4.565473441153826,0.0,False
L224,DIRECT_PHYSICAL,TSVD,1000.0,baseline_one_positive,circular_crescent,4,pilot,0.1,4.288990725975962,0.0,False
